,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
37,192.168.159.238,104.91.24.100,6,TCP,54,38,2024-03-27 02:36:25.621314,1711503385.621313500,,,,,,,,,,47586,443,0x0010,773,28741,
38,104.91.24.100,192.168.159.238,6,TCP,1394,39,2024-03-27 02:36:25.643669,1711503385.643669200,,,,,,,,,,443,47586,0x0010,28741,773,
39,192.168.159.238,104.91.24.100,6,TCP,54,40,2024-03-27 02:36:25.643686,1711503385.643686400,,,,,,,,,,47586,443,0x0010,773,30081,
40,104.91.24.100,192.168.159.238,6,TLS,1394,41,2024-03-27 02:36:25.644949,1711503385.644949300,,,,,,,,,,443,47586,0x0018,30081,773,TLS_Packet_Captured
41,104.91.24.100,192.168.159.238,6,TCP,2734,42,2024-03-27 02:36:25.644949,1711503385.644949500,,,,,,,,,,443,47586,0x0018,31421,773,
42,192.168.159.238,104.91.24.100,6,TCP,54,43,2024-03-27 02:36:25.644967,1711503385.644966800,,,,,,,,,,47586,443,0x0010,773,31421,
43,192.168.159.238,104.91.24.100,6,TCP,54,44,2024-03-27 02:36:25.644977,1711503385.644976500,,,,,,,,,,47586,443,0x0010,773,34101,
44,104.91.24.100,192.168.159.238,6,TCP,2734,45,2024-03-27 02:36:25.652233,1711503385.652232600,,,,,,,,,,443,47586,0x0018,34101,773,
45,104.91.24.100,192.168.159.238,6,TCP,2734,46,2024-03-27 02:36:25.652233,1711503385.652232800,,,,,,,,,,443,47586,0x0018,36781,773,
46,192.168.159.238,104.91.24.100,6,TCP,54,47,2024-03-27 02:36:25.652251,1711503385.652250500,,,,,,,,,,47586,443,0x0010,773,36781,
47,192.168.159.238,104.91.24.100,6,TCP,54,48,2024-03-27 02:36:25.652260,1711503385.652260000,,,,,,,,,,47586,443,0x0010,773,39461,
48,104.91.24.100,192.168.159.238,6,TCP,2734,49,2024-03-27 02:36:25.658856,1711503385.658855900,,,,,,,,,,443,47586,0x0018,39461,773,
49,104.91.24.100,192.168.159.238,6,TCP,2734,50,2024-03-27 02:36:25.658856,1711503385.658856000,,,,,,,,,,443,47586,0x0018,42141,773,
50,192.168.159.238,104.91.24.100,6,TCP,54,51,2024-03-27 02:36:25.658874,1711503385.658874200,,,,,,,,,,47586,443,0x0010,773,42141,
51,192.168.159.238,104.91.24.100,6,TCP,54,52,2024-03-27 02:36:25.658883,1711503385.658883400,,,,,,,,,,47586,443,0x0010,773,44821,
52,104.91.24.100,192.168.159.238,6,TLS,2734,53,2024-03-27 02:36:25.662117,1711503385.662116900,,,,,,,,,,443,47586,0x0018,44821,773,TLS_Packet_Captured
53,104.91.24.100,192.168.159.238,6,TLS,1394,54,2024-03-27 02:36:25.662117,1711503385.662117200,,,,,,,,,,443,47586,0x0010,47501,773,TLS_Packet_Captured
54,192.168.159.238,104.91.24.100,6,TCP,54,55,2024-03-27 02:36:25.662135,1711503385.662134900,,,,,,,,,,47586,443,0x0010,773,47501,
55,104.91.24.100,192.168.159.238,6,TCP,1394,56,2024-03-27 02:36:25.668427,1711503385.668427100,,,,,,,,,,443,47586,0x0018,48841,773,
56,104.91.24.100,192.168.159.238,6,TCP,2734,57,2024-03-27 02:36:25.668427,1711503385.668427200,,,,,,,,,,443,47586,0x0018,50181,773,
57,104.91.24.100,192.168.159.238,6,TCP,2734,58,2024-03-27 02:36:25.668427,1711503385.668427300,,,,,,,,,,443,47586,0x0018,52861,773,
58,104.91.24.100,192.168.159.238,6,TLS,1394,59,2024-03-27 02:36:25.668427,1711503385.668427300,,,,,,,,,,443,47586,0x0010,55541,773,TLS_Packet_Captured
59,192.168.159.238,104.91.24.100,6,TCP,54,60,2024-03-27 02:36:25.668446,1711503385.668446100,,,,,,,,,,47586,443,0x0010,773,50181,
60,192.168.159.238,104.91.24.100,6,TCP,54,61,2024-03-27 02:36:25.668468,1711503385.668467600,,,,,,,,,,47586,443,0x0010,773,56881,
61,104.91.24.100,192.168.159.238,6,TCP,1394,62,2024-03-27 02:36:25.671835,1711503385.671834700,,,,,,,,,,443,47586,0x0018,56881,773,
62,104.91.24.100,192.168.159.238,6,TCP,1394,63,2024-03-27 02:36:25.671835,1711503385.671834900,,,,,,,,,,443,47586,0x0010,58221,773,
63,192.168.159.238,104.91.24.100,6,TCP,54,64,2024-03-27 02:36:25.671860,1711503385.671859900,,,,,,,,,,47586,443,0x0010,773,59561,
64,104.91.24.100,192.168.159.238,6,TCP,2734,65,2024-03-27 02:36:25.673681,1711503385.673680800,,,,,,,,,,443,47586,0x0018,59561,773,
65,104.91.24.100,192.168.159.238,6,TCP,1394,66,2024-03-27 02:36:25.673681,1711503385.673681200,,,,,,,,,,443,47586,0x0010,62241,773,
66,192.168.159.238,104.91.24.100,6,TCP,54,67,2024-03-27 02:36:25.673699,1711503385.673699100,,,,,,,,,,47586,443,0x0010,773,62241,
67,104.91.24.100,192.168.159.238,6,TCP,1394,68,2024-03-27 02:36:25.677782,1711503385.677782400,,,,,,,,,,443,47586,0x0018,63581,773,
68,104.91.24.100,192.168.159.238,6,TCP,2734,69,2024-03-27 02:36:25.677783,1711503385.677782600,,,,,,,,,,443,47586,0x0018,64921,773,
