,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,udp_source_port,udp_destination_port,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
150,192.168.159.238,146.75.52.81,6,TCP,74,151,2024-03-27 02:43:31.960109,1711503811.960108500,,,,,,,,,,35710,443,0x0002,0,0,
151,146.75.52.81,192.168.159.238,6,TLS,78,152,2024-03-27 02:43:31.999495,1711503811.999494500,,,,,,,,,,443,35706,0x0018,69518,749,TLS_Packet_Captured
152,146.75.52.81,192.168.159.238,6,TCP,54,153,2024-03-27 02:43:31.999495,1711503811.999494700,,,,,,,,,,443,35706,0x0011,69542,749,
153,146.75.52.81,192.168.159.238,6,TCP,66,154,2024-03-27 02:43:31.999520,1711503811.999519500,,,,,,,,,,443,35710,0x0012,0,1,
154,192.168.159.238,146.75.52.81,6,TCP,54,155,2024-03-27 02:43:31.999525,1711503811.999524700,,,,,,,,,,35706,443,0x0004,749,0,
155,192.168.159.238,146.75.52.81,6,TCP,54,156,2024-03-27 02:43:31.999536,1711503811.999536100,,,,,,,,,,35710,443,0x0010,1,1,
156,192.168.159.238,146.75.52.81,6,TCP,54,157,2024-03-27 02:43:31.999589,1711503811.999589300,,,,,,,,,,35706,443,0x0004,749,0,
157,146.75.52.81,192.168.159.238,6,TCP,54,158,2024-03-27 02:43:32.002035,1711503812.002034900,,,,,,,,,,443,35706,0x0010,69518,749,
158,192.168.159.238,146.75.52.81,6,TCP,54,159,2024-03-27 02:43:32.002049,1711503812.002049400,,,,,,,,,,35706,443,0x0004,749,0,
159,146.75.52.81,192.168.159.238,6,TCP,54,160,2024-03-27 02:43:32.047504,1711503812.047504100,,,,,,,,,,443,35706,0x0011,69542,749,
160,192.168.159.238,146.75.52.81,6,TCP,54,161,2024-03-27 02:43:32.047526,1711503812.047526000,,,,,,,,,,35706,443,0x0004,749,0,
161,192.168.159.238,146.75.52.81,6,TLS,571,162,2024-03-27 02:43:32.056442,1711503812.056442100,,,,,,,,,,35710,443,0x0018,1,1,TLS_Packet_Captured
162,146.75.52.81,192.168.159.238,6,TLS,1394,163,2024-03-27 02:43:32.098614,1711503812.098614500,,,,,,,,,,443,35710,0x0010,1,518,TLS_Packet_Captured
163,192.168.159.238,146.75.52.81,6,TCP,54,164,2024-03-27 02:43:32.098636,1711503812.098635600,,,,,,,,,,35710,443,0x0010,518,1341,
164,146.75.52.81,192.168.159.238,6,TCP,1394,165,2024-03-27 02:43:32.099027,1711503812.099026700,,,,,,,,,,443,35710,0x0018,1341,518,
165,146.75.52.81,192.168.159.238,6,TLS,2230,166,2024-03-27 02:43:32.099027,1711503812.099026800,,,,,,,,,,443,35710,0x0018,2681,518,TLS_Packet_Captured
166,192.168.159.238,146.75.52.81,6,TCP,54,167,2024-03-27 02:43:32.099035,1711503812.099035000,,,,,,,,,,35710,443,0x0010,518,2681,
167,192.168.159.238,146.75.52.81,6,TCP,54,168,2024-03-27 02:43:32.099041,1711503812.099040600,,,,,,,,,,35710,443,0x0010,518,4857,
168,192.168.159.238,146.75.52.81,6,TLS,118,169,2024-03-27 02:43:32.100504,1711503812.100504500,,,,,,,,,,35710,443,0x0018,518,4857,TLS_Packet_Captured
169,192.168.159.238,146.75.52.81,6,TLS,220,170,2024-03-27 02:43:32.100651,1711503812.100651100,,,,,,,,,,35710,443,0x0018,582,4857,TLS_Packet_Captured
170,146.75.52.81,192.168.159.238,6,TCP,54,171,2024-03-27 02:43:32.103134,1711503812.103134000,,,,,,,,,,443,35710,0x0010,1,518,
171,192.168.159.238,146.75.52.81,6,TCP,54,172,2024-03-27 02:43:32.103141,1711503812.103141400,,,,,,,,,,35710,443,0x0010,748,4857,
172,146.75.52.81,192.168.159.238,6,TCP,54,173,2024-03-27 02:43:32.152060,1711503812.152059600,,,,,,,,,,443,35710,0x0010,4857,582,
173,146.75.52.81,192.168.159.238,6,TLS,2734,174,2024-03-27 02:43:32.152060,1711503812.152059700,,,,,,,,,,443,35710,0x0018,4857,748,TLS_Packet_Captured
174,146.75.52.81,192.168.159.238,6,TLS,2734,175,2024-03-27 02:43:32.152060,1711503812.152059700,,,,,,,,,,443,35710,0x0018,7537,748,TLS_Packet_Captured
175,146.75.52.81,192.168.159.238,6,TLS,2734,176,2024-03-27 02:43:32.152060,1711503812.152059700,,,,,,,,,,443,35710,0x0018,10217,748,TLS_Packet_Captured
176,146.75.52.81,192.168.159.238,6,TLS,2734,177,2024-03-27 02:43:32.152060,1711503812.152059800,,,,,,,,,,443,35710,0x0018,12897,748,TLS_Packet_Captured
177,192.168.159.238,146.75.52.81,6,TCP,54,178,2024-03-27 02:43:32.152084,1711503812.152084100,,,,,,,,,,35710,443,0x0010,748,7537,
178,192.168.159.238,146.75.52.81,6,TCP,54,179,2024-03-27 02:43:32.152088,1711503812.152087800,,,,,,,,,,35710,443,0x0010,748,10217,
179,192.168.159.238,146.75.52.81,6,TCP,54,180,2024-03-27 02:43:32.152090,1711503812.152089900,,,,,,,,,,35710,443,0x0010,748,12897,
180,192.168.159.238,146.75.52.81,6,TCP,54,181,2024-03-27 02:43:32.152092,1711503812.152091400,,,,,,,,,,35710,443,0x0010,748,15577,
181,146.75.52.81,192.168.159.238,6,TLS,1394,182,2024-03-27 02:43:32.152093,1711503812.152093100,,,,,,,,,,443,35710,0x0010,15577,748,TLS_Packet_Captured
182,192.168.159.238,146.75.52.81,6,TCP,54,183,2024-03-27 02:43:32.152095,1711503812.152094700,,,,,,,,,,35710,443,0x0010,748,16917,
183,146.75.52.81,192.168.159.238,6,TLS,1394,184,2024-03-27 02:43:32.152886,1711503812.152886300,,,,,,,,,,443,35710,0x0018,16917,748,TLS_Packet_Captured
184,146.75.52.81,192.168.159.238,6,TLS,2734,185,2024-03-27 02:43:32.152886,1711503812.152886300,,,,,,,,,,443,35710,0x0018,18257,748,TLS_Packet_Captured
185,146.75.52.81,192.168.159.238,6,TLS,2734,186,2024-03-27 02:43:32.152886,1711503812.152886400,,,,,,,,,,443,35710,0x0018,20937,748,TLS_Packet_Captured
186,146.75.52.81,192.168.159.238,6,TLS,2734,187,2024-03-27 02:43:32.152886,1711503812.152886400,,,,,,,,,,443,35710,0x0018,23617,748,TLS_Packet_Captured
187,146.75.52.81,192.168.159.238,6,TLS,2734,188,2024-03-27 02:43:32.152886,1711503812.152886400,,,,,,,,,,443,35710,0x0018,26297,748,TLS_Packet_Captured
188,192.168.159.238,146.75.52.81,6,TCP,54,189,2024-03-27 02:43:32.152895,1711503812.152895300,,,,,,,,,,35710,443,0x0010,748,18257,
189,192.168.159.238,146.75.52.81,6,TCP,54,190,2024-03-27 02:43:32.152899,1711503812.152898800,,,,,,,,,,35710,443,0x0010,748,20937,
190,192.168.159.238,146.75.52.81,6,TCP,54,191,2024-03-27 02:43:32.152900,1711503812.152900200,,,,,,,,,,35710,443,0x0010,748,23617,
191,192.168.159.238,146.75.52.81,6,TCP,54,192,2024-03-27 02:43:32.152901,1711503812.152901500,,,,,,,,,,35710,443,0x0010,748,26297,
192,192.168.159.238,146.75.52.81,6,TCP,54,193,2024-03-27 02:43:32.152903,1711503812.152902700,,,,,,,,,,35710,443,0x0010,748,28977,
193,146.75.52.81,192.168.159.238,6,TCP,54,194,2024-03-27 02:43:32.152947,1711503812.152947100,,,,,,,,,,443,35710,0x0010,4857,748,
194,146.75.52.81,192.168.159.238,6,TLS,2734,195,2024-03-27 02:43:32.154938,1711503812.154937600,,,,,,,,,,443,35710,0x0018,28977,748,TLS_Packet_Captured
195,192.168.159.238,146.75.52.81,6,TCP,54,196,2024-03-27 02:43:32.155976,1711503812.155976100,,,,,,,,,,35710,443,0x0010,748,31657,
196,146.75.52.81,192.168.159.238,6,TLS,2734,197,2024-03-27 02:43:32.158208,1711503812.158208200,,,,,,,,,,443,35710,0x0018,31657,748,TLS_Packet_Captured
197,146.75.52.81,192.168.159.238,6,TLS,2734,198,2024-03-27 02:43:32.158208,1711503812.158208300,,,,,,,,,,443,35710,0x0018,34337,748,TLS_Packet_Captured
198,192.168.159.238,146.75.52.81,6,TCP,54,199,2024-03-27 02:43:32.158215,1711503812.158214900,,,,,,,,,,35710,443,0x0010,748,34337,
199,192.168.159.238,146.75.52.81,6,TCP,54,200,2024-03-27 02:43:32.158537,1711503812.158536800,,,,,,,,,,35710,443,0x0010,748,37017,
200,146.75.52.81,192.168.159.238,6,TLS,2734,201,2024-03-27 02:43:32.158643,1711503812.158643400,,,,,,,,,,443,35710,0x0018,37017,748,TLS_Packet_Captured
201,146.75.52.81,192.168.159.238,6,TLS,2734,202,2024-03-27 02:43:32.158643,1711503812.158643500,,,,,,,,,,443,35710,0x0018,39697,748,TLS_Packet_Captured
202,192.168.159.238,146.75.52.81,6,TCP,54,203,2024-03-27 02:43:32.160502,1711503812.160502300,,,,,,,,,,35710,443,0x0010,748,42377,
203,146.75.52.81,192.168.159.238,6,TLS,2734,204,2024-03-27 02:43:32.166229,1711503812.166228500,,,,,,,,,,443,35710,0x0010,42377,748,TLS_Packet_Captured
204,192.168.159.238,146.75.52.81,6,TCP,54,205,2024-03-27 02:43:32.166238,1711503812.166238400,,,,,,,,,,35710,443,0x0010,748,45057,
205,146.75.52.81,192.168.159.238,6,TLS,1394,206,2024-03-27 02:43:32.166967,1711503812.166967100,,,,,,,,,,443,35710,0x0018,45057,748,TLS_Packet_Captured
206,146.75.52.81,192.168.159.238,6,TLS,2734,207,2024-03-27 02:43:32.166967,1711503812.166967200,,,,,,,,,,443,35710,0x0018,46397,748,TLS_Packet_Captured
207,146.75.52.81,192.168.159.238,6,TLS,4074,208,2024-03-27 02:43:32.166967,1711503812.166967200,,,,,,,,,,443,35710,0x0018,49077,748,TLS_Packet_Captured
208,146.75.52.81,192.168.159.238,6,TLS,1394,209,2024-03-27 02:43:32.166967,1711503812.166967300,,,,,,,,,,443,35710,0x0010,53097,748,TLS_Packet_Captured
209,146.75.52.81,192.168.159.238,6,TLS,2734,210,2024-03-27 02:43:32.167314,1711503812.167313900,,,,,,,,,,443,35710,0x0018,54437,748,TLS_Packet_Captured
210,146.75.52.81,192.168.159.238,6,TLS,1394,211,2024-03-27 02:43:32.167314,1711503812.167314000,,,,,,,,,,443,35710,0x0010,57117,748,TLS_Packet_Captured
211,192.168.159.238,146.75.52.81,6,TCP,54,212,2024-03-27 02:43:32.168390,1711503812.168389500,,,,,,,,,,35710,443,0x0010,748,58457,
212,146.75.52.81,192.168.159.238,6,TLS,2734,213,2024-03-27 02:43:32.175026,1711503812.175026000,,,,,,,,,,443,35710,0x0018,58457,748,TLS_Packet_Captured
213,146.75.52.81,192.168.159.238,6,TLS,4074,214,2024-03-27 02:43:32.175026,1711503812.175026100,,,,,,,,,,443,35710,0x0018,61137,748,TLS_Packet_Captured
214,146.75.52.81,192.168.159.238,6,TLS,1394,215,2024-03-27 02:43:32.175026,1711503812.175026100,,,,,,,,,,443,35710,0x0010,65157,748,TLS_Packet_Captured
215,192.168.159.238,146.75.52.81,6,TCP,54,216,2024-03-27 02:43:32.175038,1711503812.175038100,,,,,,,,,,35710,443,0x0010,748,61137,
216,192.168.159.238,146.75.52.81,6,TCP,54,217,2024-03-27 02:43:32.175084,1711503812.175083600,,,,,,,,,,35710,443,0x0010,748,66497,
217,146.75.52.81,192.168.159.238,6,TLS,2734,218,2024-03-27 02:43:32.177917,1711503812.177916900,,,,,,,,,,443,35710,0x0018,66497,748,TLS_Packet_Captured
218,192.168.159.238,146.75.52.81,6,TCP,54,219,2024-03-27 02:43:32.177925,1711503812.177925300,,,,,,,,,,35710,443,0x0010,748,69177,
219,146.75.52.81,192.168.159.238,6,TLS,365,220,2024-03-27 02:43:32.178165,1711503812.178165300,,,,,,,,,,443,35710,0x0018,69177,748,TLS_Packet_Captured
220,192.168.159.238,146.75.52.81,6,TCP,54,221,2024-03-27 02:43:32.178171,1711503812.178170800,,,,,,,,,,35710,443,0x0010,748,69488,
221,192.168.159.238,146.75.52.81,6,TCP,54,222,2024-03-27 02:43:32.180302,1711503812.180301600,,,,,,,,,,35708,443,0x0011,748,69496,
222,192.168.159.238,192.168.144.1,17,DNS,73,223,2024-03-27 02:43:32.181697,1711503812.181697100,39355,53,www.bbc.co.uk,,1,0x0001,1,0,0,,,,,,
223,192.168.159.238,192.168.144.1,17,DNS,73,224,2024-03-27 02:43:32.181701,1711503812.181700900,39355,53,www.bbc.co.uk,,28,0x0001,1,0,0,,,,,,
224,192.168.144.1,192.168.159.238,17,DNS,220,225,2024-03-27 02:43:32.182584,1711503812.182583800,53,39355,www.bbc.co.uk,www.bbc.co.uk,1,0x0001,1,3,0,,,,,,
225,192.168.144.1,192.168.159.238,17,DNS,186,226,2024-03-27 02:43:32.182870,1711503812.182870000,53,39355,www.bbc.co.uk,www.bbc.co.uk,28,0x0001,1,2,0,,,,,,
226,192.168.159.238,146.75.52.81,6,TCP,74,227,2024-03-27 02:43:32.183955,1711503812.183955200,,,,,,,,,,35712,443,0x0002,0,0,
227,146.75.52.81,192.168.159.238,6,TLS,78,228,2024-03-27 02:43:32.212132,1711503812.212132400,,,,,,,,,,443,35708,0x0018,69496,749,TLS_Packet_Captured
228,192.168.159.238,146.75.52.81,6,TCP,54,229,2024-03-27 02:43:32.212157,1711503812.212157300,,,,,,,,,,35708,443,0x0004,749,0,
229,146.75.52.81,192.168.159.238,6,TCP,54,230,2024-03-27 02:43:32.215297,1711503812.215296500,,,,,,,,,,443,35708,0x0011,69520,749,
230,192.168.159.238,146.75.52.81,6,TCP,54,231,2024-03-27 02:43:32.215310,1711503812.215309800,,,,,,,,,,35708,443,0x0004,749,0,
231,146.75.52.81,192.168.159.238,6,TCP,54,232,2024-03-27 02:43:32.222022,1711503812.222021500,,,,,,,,,,443,35708,0x0010,69496,749,
232,192.168.159.238,146.75.52.81,6,TCP,54,233,2024-03-27 02:43:32.222037,1711503812.222037100,,,,,,,,,,35708,443,0x0004,749,0,
233,146.75.52.81,192.168.159.238,6,TCP,66,234,2024-03-27 02:43:32.235496,1711503812.235495700,,,,,,,,,,443,35712,0x0012,0,1,
234,192.168.159.238,146.75.52.81,6,TCP,54,235,2024-03-27 02:43:32.235538,1711503812.235538500,,,,,,,,,,35712,443,0x0010,1,1,
235,146.75.52.81,192.168.159.238,6,TCP,54,236,2024-03-27 02:43:32.256988,1711503812.256988100,,,,,,,,,,443,35708,0x0011,69520,749,
236,192.168.159.238,146.75.52.81,6,TCP,54,237,2024-03-27 02:43:32.257008,1711503812.257007700,,,,,,,,,,35708,443,0x0004,749,0,
237,192.168.159.238,146.75.52.81,6,TLS,571,238,2024-03-27 02:43:32.290414,1711503812.290413500,,,,,,,,,,35712,443,0x0018,1,1,TLS_Packet_Captured
238,146.75.52.81,192.168.159.238,6,TLS,1394,239,2024-03-27 02:43:32.350173,1711503812.350172600,,,,,,,,,,443,35712,0x0010,1,518,TLS_Packet_Captured
239,192.168.159.238,146.75.52.81,6,TCP,54,240,2024-03-27 02:43:32.350215,1711503812.350214700,,,,,,,,,,35712,443,0x0010,518,1341,
240,146.75.52.81,192.168.159.238,6,TCP,1394,241,2024-03-27 02:43:32.353624,1711503812.353623600,,,,,,,,,,443,35712,0x0018,1341,518,
241,146.75.52.81,192.168.159.238,6,TLS,2230,242,2024-03-27 02:43:32.353624,1711503812.353623800,,,,,,,,,,443,35712,0x0018,2681,518,TLS_Packet_Captured
242,146.75.52.81,192.168.159.238,6,TCP,54,243,2024-03-27 02:43:32.353624,1711503812.353623800,,,,,,,,,,443,35712,0x0010,1,518,
243,192.168.159.238,146.75.52.81,6,TCP,54,244,2024-03-27 02:43:32.353642,1711503812.353641500,,,,,,,,,,35712,443,0x0010,518,2681,
244,192.168.159.238,146.75.52.81,6,TCP,54,245,2024-03-27 02:43:32.353674,1711503812.353674000,,,,,,,,,,35712,443,0x0010,518,4857,
245,192.168.159.238,146.75.52.81,6,TCP,54,246,2024-03-27 02:43:32.353677,1711503812.353676500,,,,,,,,,,35712,443,0x0010,518,4857,
246,192.168.159.238,146.75.52.81,6,TLS,118,247,2024-03-27 02:43:32.355205,1711503812.355205000,,,,,,,,,,35712,443,0x0018,518,4857,TLS_Packet_Captured
247,192.168.159.238,146.75.52.81,6,TLS,220,248,2024-03-27 02:43:32.355373,1711503812.355372700,,,,,,,,,,35712,443,0x0018,582,4857,TLS_Packet_Captured
248,146.75.52.81,192.168.159.238,6,TCP,54,249,2024-03-27 02:43:32.412750,1711503812.412749600,,,,,,,,,,443,35712,0x0010,4857,582,
249,146.75.52.81,192.168.159.238,6,TCP,54,250,2024-03-27 02:43:32.412750,1711503812.412749800,,,,,,,,,,443,35712,0x0010,4857,748,
250,146.75.52.81,192.168.159.238,6,TLS,2734,251,2024-03-27 02:43:32.416043,1711503812.416043100,,,,,,,,,,443,35712,0x0018,4857,748,TLS_Packet_Captured
251,146.75.52.81,192.168.159.238,6,TLS,2734,252,2024-03-27 02:43:32.416043,1711503812.416043200,,,,,,,,,,443,35712,0x0018,7537,748,TLS_Packet_Captured
252,192.168.159.238,146.75.52.81,6,TCP,54,253,2024-03-27 02:43:32.416062,1711503812.416062000,,,,,,,,,,35712,443,0x0010,748,7537,
253,192.168.159.238,146.75.52.81,6,TCP,54,254,2024-03-27 02:43:32.416092,1711503812.416091800,,,,,,,,,,35712,443,0x0010,748,10217,
254,146.75.52.81,192.168.159.238,6,TLS,2734,255,2024-03-27 02:43:32.422152,1711503812.422152200,,,,,,,,,,443,35712,0x0018,10217,748,TLS_Packet_Captured
255,192.168.159.238,146.75.52.81,6,TCP,54,256,2024-03-27 02:43:32.422171,1711503812.422170800,,,,,,,,,,35712,443,0x0010,748,12897,
256,146.75.52.81,192.168.159.238,6,TLS,2734,257,2024-03-27 02:43:32.422207,1711503812.422206900,,,,,,,,,,443,35712,0x0018,12897,748,TLS_Packet_Captured
257,146.75.52.81,192.168.159.238,6,TLS,2734,258,2024-03-27 02:43:32.422207,1711503812.422206900,,,,,,,,,,443,35712,0x0018,15577,748,TLS_Packet_Captured
258,146.75.52.81,192.168.159.238,6,TLS,1394,259,2024-03-27 02:43:32.422207,1711503812.422207000,,,,,,,,,,443,35712,0x0010,18257,748,TLS_Packet_Captured
259,192.168.159.238,146.75.52.81,6,TCP,54,260,2024-03-27 02:43:32.422215,1711503812.422214900,,,,,,,,,,35712,443,0x0010,748,15577,
260,192.168.159.238,146.75.52.81,6,TCP,54,261,2024-03-27 02:43:32.422220,1711503812.422220200,,,,,,,,,,35712,443,0x0010,748,18257,
261,192.168.159.238,146.75.52.81,6,TCP,54,262,2024-03-27 02:43:32.422222,1711503812.422221800,,,,,,,,,,35712,443,0x0010,748,19597,
262,146.75.52.81,192.168.159.238,6,TLS,1394,263,2024-03-27 02:43:32.422458,1711503812.422457700,,,,,,,,,,443,35712,0x0018,19597,748,TLS_Packet_Captured
263,146.75.52.81,192.168.159.238,6,TLS,2734,264,2024-03-27 02:43:32.422458,1711503812.422458100,,,,,,,,,,443,35712,0x0018,20937,748,TLS_Packet_Captured
264,192.168.159.238,146.75.52.81,6,TCP,54,265,2024-03-27 02:43:32.422472,1711503812.422471500,,,,,,,,,,35712,443,0x0010,748,20937,
265,192.168.159.238,146.75.52.81,6,TCP,54,266,2024-03-27 02:43:32.422496,1711503812.422496400,,,,,,,,,,35712,443,0x0010,748,23617,
266,146.75.52.81,192.168.159.238,6,TLS,2734,267,2024-03-27 02:43:32.443279,1711503812.443279200,,,,,,,,,,443,35712,0x0018,23617,748,TLS_Packet_Captured
267,192.168.159.238,146.75.52.81,6,TCP,54,268,2024-03-27 02:43:32.443297,1711503812.443296800,,,,,,,,,,35712,443,0x0010,748,26297,
268,146.75.52.81,192.168.159.238,6,TLS,2734,269,2024-03-27 02:43:32.443635,1711503812.443634600,,,,,,,,,,443,35712,0x0018,26297,748,TLS_Packet_Captured
269,146.75.52.81,192.168.159.238,6,TLS,2734,270,2024-03-27 02:43:32.443635,1711503812.443634800,,,,,,,,,,443,35712,0x0018,28977,748,TLS_Packet_Captured
270,146.75.52.81,192.168.159.238,6,TLS,2734,271,2024-03-27 02:43:32.443635,1711503812.443634800,,,,,,,,,,443,35712,0x0018,31657,748,TLS_Packet_Captured
271,146.75.52.81,192.168.159.238,6,TLS,2734,272,2024-03-27 02:43:32.443635,1711503812.443634800,,,,,,,,,,443,35712,0x0018,34337,748,TLS_Packet_Captured
272,192.168.159.238,146.75.52.81,6,TCP,54,273,2024-03-27 02:43:32.443650,1711503812.443650600,,,,,,,,,,35712,443,0x0010,748,28977,
273,146.75.52.81,192.168.159.238,6,TCP,1394,274,2024-03-27 02:43:32.443746,1711503812.443745600,,,,,,,,,,443,35712,0x0010,37017,748,
274,192.168.159.238,146.75.52.81,6,TCP,54,275,2024-03-27 02:43:32.443760,1711503812.443759900,,,,,,,,,,35712,443,0x0010,748,38357,
275,146.75.52.81,192.168.159.238,6,TLS,1394,276,2024-03-27 02:43:32.443920,1711503812.443920300,,,,,,,,,,443,35712,0x0018,38357,748,TLS_Packet_Captured
276,146.75.52.81,192.168.159.238,6,TLS,1394,277,2024-03-27 02:43:32.443920,1711503812.443920400,,,,,,,,,,443,35712,0x0010,39697,748,TLS_Packet_Captured
277,192.168.159.238,146.75.52.81,6,TCP,54,278,2024-03-27 02:43:32.444227,1711503812.444226900,,,,,,,,,,35712,443,0x0010,748,41037,
278,146.75.52.81,192.168.159.238,6,TLS,1394,279,2024-03-27 02:43:32.446019,1711503812.446019400,,,,,,,,,,443,35712,0x0018,41037,748,TLS_Packet_Captured
279,146.75.52.81,192.168.159.238,6,TLS,2734,280,2024-03-27 02:43:32.446020,1711503812.446019600,,,,,,,,,,443,35712,0x0018,42377,748,TLS_Packet_Captured
280,146.75.52.81,192.168.159.238,6,TLS,2734,281,2024-03-27 02:43:32.446020,1711503812.446019600,,,,,,,,,,443,35712,0x0018,45057,748,TLS_Packet_Captured
281,146.75.52.81,192.168.159.238,6,TLS,4074,282,2024-03-27 02:43:32.446020,1711503812.446019600,,,,,,,,,,443,35712,0x0010,47737,748,TLS_Packet_Captured
282,192.168.159.238,146.75.52.81,6,TCP,54,283,2024-03-27 02:43:32.446103,1711503812.446103300,,,,,,,,,,35712,443,0x0010,748,45057,
283,192.168.159.238,146.75.52.81,6,TCP,54,284,2024-03-27 02:43:32.446121,1711503812.446121300,,,,,,,,,,35712,443,0x0010,748,51757,
284,146.75.52.81,192.168.159.238,6,TLS,1394,285,2024-03-27 02:43:32.448489,1711503812.448488800,,,,,,,,,,443,35712,0x0018,51757,748,TLS_Packet_Captured
285,146.75.52.81,192.168.159.238,6,TLS,4074,286,2024-03-27 02:43:32.448489,1711503812.448489000,,,,,,,,,,443,35712,0x0018,53097,748,TLS_Packet_Captured
286,146.75.52.81,192.168.159.238,6,TLS,4074,287,2024-03-27 02:43:32.448489,1711503812.448489100,,,,,,,,,,443,35712,0x0018,57117,748,TLS_Packet_Captured
287,192.168.159.238,146.75.52.81,6,TCP,54,288,2024-03-27 02:43:32.448536,1711503812.448536000,,,,,,,,,,35712,443,0x0010,748,57117,
288,192.168.159.238,146.75.52.81,6,TCP,54,289,2024-03-27 02:43:32.448576,1711503812.448575800,,,,,,,,,,35712,443,0x0010,748,61137,
289,146.75.52.81,192.168.159.238,6,TLS,1394,290,2024-03-27 02:43:32.451419,1711503812.451418900,,,,,,,,,,443,35712,0x0010,61137,748,TLS_Packet_Captured
290,146.75.52.81,192.168.159.238,6,TLS,2734,291,2024-03-27 02:43:32.472248,1711503812.472247500,,,,,,,,,,443,35712,0x0018,62477,748,TLS_Packet_Captured
291,146.75.52.81,192.168.159.238,6,TLS,4074,292,2024-03-27 02:43:32.472248,1711503812.472247700,,,,,,,,,,443,35712,0x0018,65157,748,TLS_Packet_Captured
292,146.75.52.81,192.168.159.238,6,TLS,373,293,2024-03-27 02:43:32.472248,1711503812.472247700,,,,,,,,,,443,35712,0x0018,69177,748,TLS_Packet_Captured
293,192.168.159.238,146.75.52.81,6,TCP,54,294,2024-03-27 02:43:32.472267,1711503812.472266600,,,,,,,,,,35712,443,0x0010,748,65157,
294,192.168.159.238,146.75.52.81,6,TCP,54,295,2024-03-27 02:43:32.472328,1711503812.472327600,,,,,,,,,,35712,443,0x0010,748,69496,
295,192.168.159.238,146.75.52.81,6,TCP,54,296,2024-03-27 02:43:32.472893,1711503812.472892500,,,,,,,,,,35710,443,0x0011,748,69488,
296,192.168.159.238,192.168.144.1,17,DNS,73,297,2024-03-27 02:43:32.474267,1711503812.474267300,36386,53,www.bbc.co.uk,,1,0x0001,1,0,0,,,,,,
297,192.168.159.238,192.168.144.1,17,DNS,73,298,2024-03-27 02:43:32.474271,1711503812.474271400,36386,53,www.bbc.co.uk,,28,0x0001,1,0,0,,,,,,
298,192.168.144.1,192.168.159.238,17,DNS,220,299,2024-03-27 02:43:32.475190,1711503812.475190500,53,36386,www.bbc.co.uk,www.bbc.co.uk,1,0x0001,1,3,0,,,,,,
299,192.168.144.1,192.168.159.238,17,DNS,186,300,2024-03-27 02:43:32.475603,1711503812.475602900,53,36386,www.bbc.co.uk,www.bbc.co.uk,28,0x0001,1,2,0,,,,,,
300,192.168.159.238,146.75.52.81,6,TCP,74,301,2024-03-27 02:43:32.475797,1711503812.475796800,,,,,,,,,,35714,443,0x0002,0,0,
301,146.75.52.81,192.168.159.238,6,TLS,78,302,2024-03-27 02:43:32.516238,1711503812.516238000,,,,,,,,,,443,35710,0x0018,69488,749,TLS_Packet_Captured
302,146.75.52.81,192.168.159.238,6,TCP,54,303,2024-03-27 02:43:32.516238,1711503812.516238200,,,,,,,,,,443,35710,0x0011,69512,749,
303,192.168.159.238,146.75.52.81,6,TCP,54,304,2024-03-27 02:43:32.516263,1711503812.516263400,,,,,,,,,,35710,443,0x0004,749,0,
304,192.168.159.238,146.75.52.81,6,TCP,54,305,2024-03-27 02:43:32.516270,1711503812.516269800,,,,,,,,,,35710,443,0x0004,749,0,
305,146.75.52.81,192.168.159.238,6,TCP,54,306,2024-03-27 02:43:32.522561,1711503812.522561100,,,,,,,,,,443,35710,0x0010,69488,749,
306,192.168.159.238,146.75.52.81,6,TCP,54,307,2024-03-27 02:43:32.522579,1711503812.522579400,,,,,,,,,,35710,443,0x0004,749,0,
307,146.75.52.81,192.168.159.238,6,TCP,66,308,2024-03-27 02:43:32.525489,1711503812.525489000,,,,,,,,,,443,35714,0x0012,0,1,
308,192.168.159.238,146.75.52.81,6,TCP,54,309,2024-03-27 02:43:32.525537,1711503812.525536800,,,,,,,,,,35714,443,0x0010,1,1,
309,146.75.52.81,192.168.159.238,6,TCP,54,310,2024-03-27 02:43:32.560439,1711503812.560438900,,,,,,,,,,443,35710,0x0011,69512,749,
310,192.168.159.238,146.75.52.81,6,TCP,54,311,2024-03-27 02:43:32.560458,1711503812.560457700,,,,,,,,,,35710,443,0x0004,749,0,
311,192.168.159.238,146.75.52.81,6,TLS,571,312,2024-03-27 02:43:32.577525,1711503812.577524900,,,,,,,,,,35714,443,0x0018,1,1,TLS_Packet_Captured
312,192.168.144.1,239.255.255.250,17,SSDP,217,313,2024-03-27 02:43:32.616525,1711503812.616525200,58600,1900,,,,,,,,,,,,,
313,146.75.52.81,192.168.159.238,6,TLS,2734,314,2024-03-27 02:43:32.620441,1711503812.620440700,,,,,,,,,,443,35714,0x0018,1,518,TLS_Packet_Captured
314,192.168.159.238,146.75.52.81,6,TCP,54,315,2024-03-27 02:43:32.620477,1711503812.620476900,,,,,,,,,,35714,443,0x0010,518,2681,
315,146.75.52.81,192.168.159.238,6,TLS,2230,316,2024-03-27 02:43:32.620670,1711503812.620669800,,,,,,,,,,443,35714,0x0018,2681,518,TLS_Packet_Captured
