,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,udp_source_port,udp_destination_port,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
350,146.75.53.164,192.168.159.238,6,TLS,5414,351,2024-03-27 02:47:32.345215,1711504052.345215400,,,,,,,,,,443,60370,0x0018,68062,786,TLS_Packet_Captured
351,146.75.53.164,192.168.159.238,6,TCP,5414,352,2024-03-27 02:47:32.345216,1711504052.345215600,,,,,,,,,,443,60370,0x0018,73422,786,
352,192.168.159.238,146.75.53.164,6,TCP,54,353,2024-03-27 02:47:32.345229,1711504052.345229500,,,,,,,,,,60370,443,0x0010,786,73422,
353,192.168.159.238,146.75.53.164,6,TCP,54,354,2024-03-27 02:47:32.345253,1711504052.345253100,,,,,,,,,,60370,443,0x0010,786,78782,
354,146.75.53.164,192.168.159.238,6,TCP,2734,355,2024-03-27 02:47:32.345257,1711504052.345256800,,,,,,,,,,443,60370,0x0010,78782,786,
355,192.168.159.238,146.75.53.164,6,TCP,54,356,2024-03-27 02:47:32.345259,1711504052.345258800,,,,,,,,,,60370,443,0x0010,786,81462,
356,146.75.53.164,192.168.159.238,6,TCP,2734,357,2024-03-27 02:47:32.346055,1711504052.346054500,,,,,,,,,,443,60370,0x0018,81462,786,
357,146.75.53.164,192.168.159.238,6,TLS,5414,358,2024-03-27 02:47:32.346055,1711504052.346054500,,,,,,,,,,443,60370,0x0018,84142,786,TLS_Packet_Captured
358,146.75.53.164,192.168.159.238,6,TCP,5414,359,2024-03-27 02:47:32.346055,1711504052.346054600,,,,,,,,,,443,60370,0x0010,89502,786,
359,192.168.159.238,146.75.53.164,6,TCP,54,360,2024-03-27 02:47:32.346063,1711504052.346062800,,,,,,,,,,60370,443,0x0010,786,84142,
360,192.168.159.238,146.75.53.164,6,TCP,54,361,2024-03-27 02:47:32.346065,1711504052.346065300,,,,,,,,,,60370,443,0x0010,786,89502,
361,192.168.159.238,146.75.53.164,6,TCP,54,362,2024-03-27 02:47:32.346067,1711504052.346066700,,,,,,,,,,60370,443,0x0010,786,94862,
362,146.75.53.164,192.168.159.238,6,TCP,1202,363,2024-03-27 02:47:32.346911,1711504052.346911500,,,,,,,,,,443,60370,0x0018,94862,786,
363,146.75.53.164,192.168.159.238,6,TCP,5414,364,2024-03-27 02:47:32.346912,1711504052.346911600,,,,,,,,,,443,60370,0x0018,96010,786,
364,146.75.53.164,192.168.159.238,6,TLS,6754,365,2024-03-27 02:47:32.346912,1711504052.346911600,,,,,,,,,,443,60370,0x0010,101370,786,TLS_Packet_Captured
365,192.168.159.238,146.75.53.164,6,TCP,54,366,2024-03-27 02:47:32.346919,1711504052.346918800,,,,,,,,,,60370,443,0x0010,786,96010,
366,192.168.159.238,146.75.53.164,6,TCP,54,367,2024-03-27 02:47:32.346922,1711504052.346921600,,,,,,,,,,60370,443,0x0010,786,101370,
367,192.168.159.238,146.75.53.164,6,TCP,54,368,2024-03-27 02:47:32.346923,1711504052.346923000,,,,,,,,,,60370,443,0x0010,786,108070,
368,146.75.53.164,192.168.159.238,6,TCP,1394,369,2024-03-27 02:47:32.347706,1711504052.347705900,,,,,,,,,,443,60370,0x0018,108070,786,
369,146.75.53.164,192.168.159.238,6,TCP,246,370,2024-03-27 02:47:32.347706,1711504052.347706000,,,,,,,,,,443,60370,0x0010,109410,786,
370,146.75.53.164,192.168.159.238,6,TCP,7902,371,2024-03-27 02:47:32.347706,1711504052.347706000,,,,,,,,,,443,60370,0x0018,109602,786,
371,192.168.159.238,146.75.53.164,6,TCP,54,372,2024-03-27 02:47:32.347713,1711504052.347712800,,,,,,,,,,60370,443,0x0010,786,109410,
372,192.168.159.238,146.75.53.164,6,TCP,54,373,2024-03-27 02:47:32.347715,1711504052.347715300,,,,,,,,,,60370,443,0x0010,786,109602,
373,192.168.159.238,146.75.53.164,6,TCP,54,374,2024-03-27 02:47:32.347717,1711504052.347717200,,,,,,,,,,60370,443,0x0010,786,117450,
374,146.75.53.164,192.168.159.238,6,TCP,1394,375,2024-03-27 02:47:32.347718,1711504052.347718400,,,,,,,,,,443,60370,0x0010,117450,786,
375,192.168.159.238,146.75.53.164,6,TCP,54,376,2024-03-27 02:47:32.347720,1711504052.347720000,,,,,,,,,,60370,443,0x0010,786,118790,
376,146.75.53.164,192.168.159.238,6,TLS,1394,377,2024-03-27 02:47:32.350137,1711504052.350137400,,,,,,,,,,443,60370,0x0010,118790,786,TLS_Packet_Captured
377,192.168.159.238,146.75.53.164,6,TCP,54,378,2024-03-27 02:47:32.350144,1711504052.350143600,,,,,,,,,,60370,443,0x0010,786,120130,
378,146.75.53.164,192.168.159.238,6,TCP,4074,379,2024-03-27 02:47:32.350410,1711504052.350409800,,,,,,,,,,443,60370,0x0010,120130,786,
379,192.168.159.238,146.75.53.164,6,TCP,54,380,2024-03-27 02:47:32.350415,1711504052.350414800,,,,,,,,,,60370,443,0x0010,786,124150,
380,146.75.53.164,192.168.159.238,6,TCP,4074,381,2024-03-27 02:47:32.351005,1711504052.351004900,,,,,,,,,,443,60370,0x0018,124150,786,
381,146.75.53.164,192.168.159.238,6,TCP,4074,382,2024-03-27 02:47:32.351005,1711504052.351004900,,,,,,,,,,443,60370,0x0010,128170,786,
382,192.168.159.238,146.75.53.164,6,TCP,54,383,2024-03-27 02:47:32.351011,1711504052.351010700,,,,,,,,,,60370,443,0x0010,786,128170,
383,192.168.159.238,146.75.53.164,6,TCP,54,384,2024-03-27 02:47:32.351013,1711504052.351012900,,,,,,,,,,60370,443,0x0010,786,132190,
384,146.75.53.164,192.168.159.238,6,TLS,4450,385,2024-03-27 02:47:32.351463,1711504052.351462800,,,,,,,,,,443,60370,0x0018,132190,786,TLS_Packet_Captured
385,146.75.53.164,192.168.159.238,6,TCP,1394,386,2024-03-27 02:47:32.351463,1711504052.351462900,,,,,,,,,,443,60370,0x0010,136586,786,
386,192.168.159.238,146.75.53.164,6,TCP,54,387,2024-03-27 02:47:32.351468,1711504052.351467800,,,,,,,,,,60370,443,0x0010,786,136586,
387,192.168.159.238,146.75.53.164,6,TCP,54,388,2024-03-27 02:47:32.351470,1711504052.351469900,,,,,,,,,,60370,443,0x0010,786,137926,
388,146.75.53.164,192.168.159.238,6,TCP,2550,389,2024-03-27 02:47:32.359878,1711504052.359877700,,,,,,,,,,443,60370,0x0018,137926,786,
389,192.168.159.238,146.75.53.164,6,TCP,54,390,2024-03-27 02:47:32.359890,1711504052.359890000,,,,,,,,,,60370,443,0x0010,786,140422,
390,146.75.53.164,192.168.159.238,6,TCP,10774,391,2024-03-27 02:47:32.360610,1711504052.360610000,,,,,,,,,,443,60370,0x0010,140422,786,
391,192.168.159.238,146.75.53.164,6,TCP,54,392,2024-03-27 02:47:32.360615,1711504052.360615100,,,,,,,,,,60370,443,0x0010,786,151142,
392,146.75.53.164,192.168.159.238,6,TLS,3370,393,2024-03-27 02:47:32.361146,1711504052.361145800,,,,,,,,,,443,60370,0x0018,151142,786,TLS_Packet_Captured
393,146.75.53.164,192.168.159.238,6,TCP,4074,394,2024-03-27 02:47:32.361146,1711504052.361145800,,,,,,,,,,443,60370,0x0010,154458,786,
394,192.168.159.238,146.75.53.164,6,TCP,54,395,2024-03-27 02:47:32.361151,1711504052.361151100,,,,,,,,,,60370,443,0x0010,786,154458,
395,192.168.159.238,146.75.53.164,6,TCP,54,396,2024-03-27 02:47:32.361169,1711504052.361169100,,,,,,,,,,60370,443,0x0010,786,158478,
396,146.75.53.164,192.168.159.238,6,TCP,2542,397,2024-03-27 02:47:32.363460,1711504052.363459700,,,,,,,,,,443,60370,0x0018,158478,786,
397,146.75.53.164,192.168.159.238,6,TCP,1394,398,2024-03-27 02:47:32.363460,1711504052.363459700,,,,,,,,,,443,60370,0x0010,160966,786,
398,192.168.159.238,146.75.53.164,6,TCP,54,399,2024-03-27 02:47:32.363463,1711504052.363462700,,,,,,,,,,60370,443,0x0010,786,160966,
399,192.168.159.238,146.75.53.164,6,TCP,54,400,2024-03-27 02:47:32.363464,1711504052.363464300,,,,,,,,,,60370,443,0x0010,786,162306,
400,146.75.53.164,192.168.159.238,6,TCP,4074,401,2024-03-27 02:47:32.364194,1711504052.364194400,,,,,,,,,,443,60370,0x0018,162306,786,
401,146.75.53.164,192.168.159.238,6,TLS,4970,402,2024-03-27 02:47:32.364194,1711504052.364194400,,,,,,,,,,443,60370,0x0018,166326,786,TLS_Packet_Captured
402,146.75.53.164,192.168.159.238,6,TCP,1394,403,2024-03-27 02:47:32.364194,1711504052.364194500,,,,,,,,,,443,60370,0x0010,171242,786,
403,192.168.159.238,146.75.53.164,6,TCP,54,404,2024-03-27 02:47:32.364197,1711504052.364197600,,,,,,,,,,60370,443,0x0010,786,166326,
404,192.168.159.238,146.75.53.164,6,TCP,54,405,2024-03-27 02:47:32.364199,1711504052.364199100,,,,,,,,,,60370,443,0x0010,786,171242,
405,192.168.159.238,146.75.53.164,6,TCP,54,406,2024-03-27 02:47:32.364200,1711504052.364200300,,,,,,,,,,60370,443,0x0010,786,172582,
406,146.75.53.164,192.168.159.238,6,TCP,2542,407,2024-03-27 02:47:32.364594,1711504052.364593700,,,,,,,,,,443,60370,0x0018,172582,786,
407,146.75.53.164,192.168.159.238,6,TCP,2734,408,2024-03-27 02:47:32.364594,1711504052.364593800,,,,,,,,,,443,60370,0x0010,175070,786,
408,192.168.159.238,146.75.53.164,6,TCP,54,409,2024-03-27 02:47:32.364596,1711504052.364596100,,,,,,,,,,60370,443,0x0010,786,175070,
409,192.168.159.238,146.75.53.164,6,TCP,54,410,2024-03-27 02:47:32.364598,1711504052.364597600,,,,,,,,,,60370,443,0x0010,786,177750,
410,146.75.53.164,192.168.159.238,6,TCP,5222,411,2024-03-27 02:47:32.365127,1711504052.365127000,,,,,,,,,,443,60370,0x0018,177750,786,
411,146.75.53.164,192.168.159.238,6,TCP,1394,412,2024-03-27 02:47:32.365127,1711504052.365127000,,,,,,,,,,443,60370,0x0010,182918,786,
412,192.168.159.238,146.75.53.164,6,TCP,54,413,2024-03-27 02:47:32.365132,1711504052.365131800,,,,,,,,,,60370,443,0x0010,786,182918,
413,192.168.159.238,146.75.53.164,6,TCP,54,414,2024-03-27 02:47:32.365134,1711504052.365134000,,,,,,,,,,60370,443,0x0010,786,184258,
414,146.75.53.164,192.168.159.238,6,TLS,1394,415,2024-03-27 02:47:32.367644,1711504052.367644400,,,,,,,,,,443,60370,0x0010,184258,786,TLS_Packet_Captured
415,192.168.159.238,146.75.53.164,6,TCP,54,416,2024-03-27 02:47:32.367648,1711504052.367648100,,,,,,,,,,60370,443,0x0010,786,185598,
416,146.75.53.164,192.168.159.238,6,TCP,2734,417,2024-03-27 02:47:32.369838,1711504052.369837900,,,,,,,,,,443,60370,0x0010,185598,786,
417,192.168.159.238,146.75.53.164,6,TCP,54,418,2024-03-27 02:47:32.369846,1711504052.369846400,,,,,,,,,,60370,443,0x0010,786,188278,
418,146.75.53.164,192.168.159.238,6,TCP,5414,419,2024-03-27 02:47:32.370630,1711504052.370629700,,,,,,,,,,443,60370,0x0018,188278,786,
419,146.75.53.164,192.168.159.238,6,TCP,4074,420,2024-03-27 02:47:32.370630,1711504052.370629800,,,,,,,,,,443,60370,0x0010,193638,786,
420,146.75.53.164,192.168.159.238,6,TLS,72,421,2024-03-27 02:47:32.370630,1711504052.370629800,,,,,,,,,,443,60370,0x0019,198998,786,TLS_Packet_Captured
421,192.168.159.238,146.75.53.164,6,TCP,54,422,2024-03-27 02:47:32.370636,1711504052.370636400,,,,,,,,,,60370,443,0x0010,786,193638,
422,192.168.159.238,146.75.53.164,6,TCP,54,423,2024-03-27 02:47:32.370657,1711504052.370657200,,,,,,,,,,60370,443,0x0010,786,197658,
423,192.168.159.238,146.75.53.164,6,TCP,66,424,2024-03-27 02:47:32.370661,1711504052.370660800,,,,,,,,,,60370,443,0x0010,786,197658,
424,146.75.53.164,192.168.159.238,6,DATA,1394,425,2024-03-27 02:47:32.370662,1711504052.370662500,,,,,,,,,,443,60370,0x0010,197658,786,
425,192.168.159.238,146.75.53.164,6,TCP,54,426,2024-03-27 02:47:32.370665,1711504052.370665200,,,,,,,,,,60370,443,0x0010,786,199017,
426,192.168.159.238,146.75.53.164,6,TCP,54,427,2024-03-27 02:47:32.372731,1711504052.372731200,,,,,,,,,,60370,443,0x0014,786,199017,
427,192.168.159.238,192.168.144.1,17,DNS,75,428,2024-03-27 02:47:32.375933,1711504052.375933200,53816,53,www.nytimes.com,,1,0x0001,1,0,0,,,,,,
428,192.168.159.238,192.168.144.1,17,DNS,75,429,2024-03-27 02:47:32.375938,1711504052.375938300,53816,53,www.nytimes.com,,28,0x0001,1,0,0,,,,,,
429,192.168.144.1,192.168.159.238,17,DNS,302,430,2024-03-27 02:47:32.376823,1711504052.376823400,53,53816,www.nytimes.com,www.nytimes.com,1,0x0001,1,4,0,,,,,,
430,192.168.144.1,192.168.159.238,17,DNS,264,431,2024-03-27 02:47:32.377171,1711504052.377171100,53,53816,www.nytimes.com,www.nytimes.com,28,0x0001,1,3,0,,,,,,
431,192.168.159.238,146.75.53.164,6,TCP,74,432,2024-03-27 02:47:32.377726,1711504052.377726300,,,,,,,,,,60372,443,0x0002,0,0,
432,146.75.53.164,192.168.159.238,6,TCP,72,433,2024-03-27 02:47:32.411931,1711504052.411931300,,,,,,,,,,443,60370,0x0019,198998,786,
433,146.75.53.164,192.168.159.238,6,TCP,1394,434,2024-03-27 02:47:32.411932,1711504052.411931400,,,,,,,,,,443,60370,0x0010,197658,786,
434,192.168.159.238,146.75.53.164,6,TCP,54,435,2024-03-27 02:47:32.411951,1711504052.411951000,,,,,,,,,,60370,443,0x0004,786,0,
435,192.168.159.238,146.75.53.164,6,TCP,54,436,2024-03-27 02:47:32.411955,1711504052.411955400,,,,,,,,,,60370,443,0x0004,786,0,
436,146.75.53.164,192.168.159.238,6,TCP,66,437,2024-03-27 02:47:32.426069,1711504052.426069500,,,,,,,,,,443,60372,0x0012,0,1,
437,192.168.159.238,146.75.53.164,6,TCP,54,438,2024-03-27 02:47:32.426112,1711504052.426112300,,,,,,,,,,60372,443,0x0010,1,1,
438,192.168.159.238,146.75.53.164,6,TLS,571,439,2024-03-27 02:47:32.507401,1711504052.507400900,,,,,,,,,,60372,443,0x0018,1,1,TLS_Packet_Captured
439,146.75.53.164,192.168.159.238,6,TLS,2734,440,2024-03-27 02:47:32.568304,1711504052.568303900,,,,,,,,,,443,60372,0x0018,1,518,TLS_Packet_Captured
440,192.168.159.238,146.75.53.164,6,TCP,54,441,2024-03-27 02:47:32.568346,1711504052.568345900,,,,,,,,,,60372,443,0x0010,518,2681,
441,146.75.53.164,192.168.159.238,6,TLS,1064,442,2024-03-27 02:47:32.568693,1711504052.568692800,,,,,,,,,,443,60372,0x0018,2681,518,TLS_Packet_Captured
442,192.168.159.238,146.75.53.164,6,TCP,54,443,2024-03-27 02:47:32.568705,1711504052.568704700,,,,,,,,,,60372,443,0x0010,518,3691,
443,192.168.159.238,146.75.53.164,6,TLS,147,444,2024-03-27 02:47:32.570107,1711504052.570107100,,,,,,,,,,60372,443,0x0018,518,3691,TLS_Packet_Captured
444,146.75.53.164,192.168.159.238,6,TCP,54,445,2024-03-27 02:47:32.572759,1711504052.572759200,,,,,,,,,,443,60372,0x0010,1,518,
445,192.168.159.238,146.75.53.164,6,TCP,54,446,2024-03-27 02:47:32.572769,1711504052.572768600,,,,,,,,,,60372,443,0x0010,611,3691,
446,146.75.53.164,192.168.159.238,6,TLS,105,447,2024-03-27 02:47:32.612691,1711504052.612691500,,,,,,,,,,443,60372,0x0018,3691,611,TLS_Packet_Captured
447,146.75.53.164,192.168.159.238,6,TCP,54,448,2024-03-27 02:47:32.612692,1711504052.612691600,,,,,,,,,,443,60372,0x0010,3691,611,
448,192.168.159.238,146.75.53.164,6,TCP,54,449,2024-03-27 02:47:32.612712,1711504052.612712200,,,,,,,,,,60372,443,0x0010,611,3742,
449,192.168.159.238,146.75.53.164,6,TLS,229,450,2024-03-27 02:47:32.613140,1711504052.613140200,,,,,,,,,,60372,443,0x0018,611,3742,TLS_Packet_Captured
450,192.168.144.1,239.255.255.250,17,SSDP,217,451,2024-03-27 02:47:32.628130,1711504052.628130100,65180,1900,,,,,,,,,,,,,
451,192.168.144.1,239.255.255.250,17,SSDP,211,452,2024-03-27 02:47:32.659326,1711504052.659325500,65184,1900,,,,,,,,,,,,,
452,146.75.53.164,192.168.159.238,6,TLS,2524,453,2024-03-27 02:47:32.662346,1711504052.662346400,,,,,,,,,,443,60372,0x0018,3742,786,TLS_Packet_Captured
453,192.168.159.238,146.75.53.164,6,TCP,54,454,2024-03-27 02:47:32.662382,1711504052.662382000,,,,,,,,,,60372,443,0x0010,786,6212,
454,146.75.53.164,192.168.159.238,6,TCP,54,455,2024-03-27 02:47:32.662699,1711504052.662699500,,,,,,,,,,443,60372,0x0010,3742,786,
455,146.75.53.164,192.168.159.238,6,TLS,2734,456,2024-03-27 02:47:32.671121,1711504052.671121200,,,,,,,,,,443,60372,0x0018,6212,786,TLS_Packet_Captured
456,146.75.53.164,192.168.159.238,6,TCP,2734,457,2024-03-27 02:47:32.671121,1711504052.671121300,,,,,,,,,,443,60372,0x0018,8892,786,
457,146.75.53.164,192.168.159.238,6,TCP,2734,458,2024-03-27 02:47:32.671121,1711504052.671121300,,,,,,,,,,443,60372,0x0018,11572,786,
458,146.75.53.164,192.168.159.238,6,TCP,2734,459,2024-03-27 02:47:32.671121,1711504052.671121300,,,,,,,,,,443,60372,0x0018,14252,786,
459,192.168.159.238,146.75.53.164,6,TCP,54,460,2024-03-27 02:47:32.671133,1711504052.671132700,,,,,,,,,,60372,443,0x0010,786,8892,
460,192.168.159.238,146.75.53.164,6,TCP,54,461,2024-03-27 02:47:32.671157,1711504052.671157300,,,,,,,,,,60372,443,0x0010,786,11572,
461,192.168.159.238,146.75.53.164,6,TCP,54,462,2024-03-27 02:47:32.671160,1711504052.671159700,,,,,,,,,,60372,443,0x0010,786,14252,
462,192.168.159.238,146.75.53.164,6,TCP,54,463,2024-03-27 02:47:32.671161,1711504052.671161100,,,,,,,,,,60372,443,0x0010,786,16932,
463,146.75.53.164,192.168.159.238,6,TCP,2734,464,2024-03-27 02:47:32.671163,1711504052.671163300,,,,,,,,,,443,60372,0x0018,16932,786,
464,192.168.159.238,146.75.53.164,6,TCP,54,465,2024-03-27 02:47:32.671165,1711504052.671165300,,,,,,,,,,60372,443,0x0010,786,19612,
465,146.75.53.164,192.168.159.238,6,TCP,2734,466,2024-03-27 02:47:32.671323,1711504052.671323000,,,,,,,,,,443,60372,0x0018,19612,786,
466,192.168.159.238,146.75.53.164,6,TCP,54,467,2024-03-27 02:47:32.671326,1711504052.671326400,,,,,,,,,,60372,443,0x0010,786,22292,
467,146.75.53.164,192.168.159.238,6,TLS,2734,468,2024-03-27 02:47:32.682465,1711504052.682464800,,,,,,,,,,443,60372,0x0018,22292,786,TLS_Packet_Captured
468,192.168.159.238,146.75.53.164,6,TCP,54,469,2024-03-27 02:47:32.682478,1711504052.682477800,,,,,,,,,,60372,443,0x0010,786,24972,
469,146.75.53.164,192.168.159.238,6,TCP,2734,470,2024-03-27 02:47:32.682849,1711504052.682849300,,,,,,,,,,443,60372,0x0018,24972,786,
470,146.75.53.164,192.168.159.238,6,TCP,2734,471,2024-03-27 02:47:32.682849,1711504052.682849300,,,,,,,,,,443,60372,0x0018,27652,786,
471,192.168.159.238,146.75.53.164,6,TCP,54,472,2024-03-27 02:47:32.682856,1711504052.682855800,,,,,,,,,,60372,443,0x0010,786,27652,
472,192.168.159.238,146.75.53.164,6,TCP,54,473,2024-03-27 02:47:32.682858,1711504052.682858500,,,,,,,,,,60372,443,0x0010,786,30332,
473,146.75.53.164,192.168.159.238,6,TCP,2734,474,2024-03-27 02:47:32.685309,1711504052.685309200,,,,,,,,,,443,60372,0x0018,30332,786,
474,146.75.53.164,192.168.159.238,6,TCP,2734,475,2024-03-27 02:47:32.685309,1711504052.685309300,,,,,,,,,,443,60372,0x0018,33012,786,
475,146.75.53.164,192.168.159.238,6,TCP,2734,476,2024-03-27 02:47:32.685309,1711504052.685309300,,,,,,,,,,443,60372,0x0018,35692,786,
476,146.75.53.164,192.168.159.238,6,TLS,2734,477,2024-03-27 02:47:32.685309,1711504052.685309300,,,,,,,,,,443,60372,0x0018,38372,786,TLS_Packet_Captured
477,192.168.159.238,146.75.53.164,6,TCP,54,478,2024-03-27 02:47:32.685317,1711504052.685317100,,,,,,,,,,60372,443,0x0010,786,33012,
478,146.75.53.164,192.168.159.238,6,TCP,2734,479,2024-03-27 02:47:32.685340,1711504052.685340000,,,,,,,,,,443,60372,0x0018,41052,786,
479,192.168.159.238,146.75.53.164,6,TCP,54,480,2024-03-27 02:47:32.685406,1711504052.685406200,,,,,,,,,,60372,443,0x0010,786,43732,
480,146.75.53.164,192.168.159.238,6,TCP,1394,481,2024-03-27 02:47:32.685471,1711504052.685470900,,,,,,,,,,443,60372,0x0018,43732,786,
481,146.75.53.164,192.168.159.238,6,TCP,2734,482,2024-03-27 02:47:32.691008,1711504052.691007800,,,,,,,,,,443,60372,0x0018,45072,786,
482,192.168.159.238,146.75.53.164,6,TCP,54,483,2024-03-27 02:47:32.691015,1711504052.691015300,,,,,,,,,,60372,443,0x0010,786,47752,
483,146.75.53.164,192.168.159.238,6,TCP,2734,484,2024-03-27 02:47:32.691763,1711504052.691762800,,,,,,,,,,443,60372,0x0018,47752,786,
484,146.75.53.164,192.168.159.238,6,TCP,2734,485,2024-03-27 02:47:32.691763,1711504052.691762900,,,,,,,,,,443,60372,0x0018,50432,786,
485,146.75.53.164,192.168.159.238,6,TLS,2734,486,2024-03-27 02:47:32.691763,1711504052.691762900,,,,,,,,,,443,60372,0x0018,53112,786,TLS_Packet_Captured
486,146.75.53.164,192.168.159.238,6,TCP,2734,487,2024-03-27 02:47:32.691763,1711504052.691763000,,,,,,,,,,443,60372,0x0018,55792,786,
487,192.168.159.238,146.75.53.164,6,TCP,54,488,2024-03-27 02:47:32.691771,1711504052.691770500,,,,,,,,,,60372,443,0x0010,786,50432,
488,192.168.159.238,146.75.53.164,6,TCP,54,489,2024-03-27 02:47:32.691834,1711504052.691833700,,,,,,,,,,60372,443,0x0010,786,58472,
489,146.75.53.164,192.168.159.238,6,TCP,4074,490,2024-03-27 02:47:32.692698,1711504052.692697600,,,,,,,,,,443,60372,0x0018,58472,786,
490,146.75.53.164,192.168.159.238,6,TCP,4074,491,2024-03-27 02:47:32.692698,1711504052.692697600,,,,,,,,,,443,60372,0x0018,62492,786,
491,146.75.53.164,192.168.159.238,6,TCP,4074,492,2024-03-27 02:47:32.692698,1711504052.692697700,,,,,,,,,,443,60372,0x0018,66512,786,
492,146.75.53.164,192.168.159.238,6,TLS,1394,493,2024-03-27 02:47:32.692706,1711504052.692705700,,,,,,,,,,443,60372,0x0010,70532,786,TLS_Packet_Captured
493,192.168.159.238,146.75.53.164,6,TCP,54,494,2024-03-27 02:47:32.692956,1711504052.692956500,,,,,,,,,,60372,443,0x0010,786,71872,
494,146.75.53.164,192.168.159.238,6,TCP,2734,495,2024-03-27 02:47:32.702132,1711504052.702132300,,,,,,,,,,443,60372,0x0018,71872,786,
495,192.168.159.238,146.75.53.164,6,TCP,54,496,2024-03-27 02:47:32.702143,1711504052.702143400,,,,,,,,,,60372,443,0x0010,786,74552,
496,146.75.53.164,192.168.159.238,6,TCP,5414,497,2024-03-27 02:47:32.702983,1711504052.702983400,,,,,,,,,,443,60372,0x0018,74552,786,
497,146.75.53.164,192.168.159.238,6,TCP,5414,498,2024-03-27 02:47:32.702984,1711504052.702983500,,,,,,,,,,443,60372,0x0018,79912,786,
498,192.168.159.238,146.75.53.164,6,TCP,54,499,2024-03-27 02:47:32.702992,1711504052.702991800,,,,,,,,,,60372,443,0x0010,786,79912,
499,192.168.159.238,146.75.53.164,6,TCP,54,500,2024-03-27 02:47:32.703013,1711504052.703012600,,,,,,,,,,60372,443,0x0010,786,85272,
500,146.75.53.164,192.168.159.238,6,TCP,1394,501,2024-03-27 02:47:32.703016,1711504052.703015700,,,,,,,,,,443,60372,0x0010,85272,786,
501,192.168.159.238,146.75.53.164,6,TCP,54,502,2024-03-27 02:47:32.703018,1711504052.703017600,,,,,,,,,,60372,443,0x0010,786,86612,
502,146.75.53.164,192.168.159.238,6,TLS,4074,503,2024-03-27 02:47:32.703884,1711504052.703884400,,,,,,,,,,443,60372,0x0018,86612,786,TLS_Packet_Captured
503,146.75.53.164,192.168.159.238,6,TCP,6754,504,2024-03-27 02:47:32.703885,1711504052.703884500,,,,,,,,,,443,60372,0x0018,90632,786,
504,192.168.159.238,146.75.53.164,6,TCP,54,505,2024-03-27 02:47:32.703892,1711504052.703891600,,,,,,,,,,60372,443,0x0010,786,90632,
505,192.168.159.238,146.75.53.164,6,TCP,54,506,2024-03-27 02:47:32.703912,1711504052.703911500,,,,,,,,,,60372,443,0x0010,786,97332,
506,146.75.53.164,192.168.159.238,6,TCP,2734,507,2024-03-27 02:47:32.703915,1711504052.703914700,,,,,,,,,,443,60372,0x0010,97332,786,
507,192.168.159.238,146.75.53.164,6,TCP,54,508,2024-03-27 02:47:32.703917,1711504052.703916700,,,,,,,,,,60372,443,0x0010,786,100012,
508,146.75.53.164,192.168.159.238,6,TCP,3882,509,2024-03-27 02:47:32.704730,1711504052.704730000,,,,,,,,,,443,60372,0x0018,100012,786,
509,146.75.53.164,192.168.159.238,6,TLS,1394,510,2024-03-27 02:47:32.704730,1711504052.704730000,,,,,,,,,,443,60372,0x0010,103840,786,TLS_Packet_Captured
510,146.75.53.164,192.168.159.238,6,TCP,246,511,2024-03-27 02:47:32.704730,1711504052.704730100,,,,,,,,,,443,60372,0x0018,106520,786,
511,146.75.53.164,192.168.159.238,6,TCP,1394,512,2024-03-27 02:47:32.704730,1711504052.704730100,,,,,,,,,,443,60372,0x0010,105180,786,
512,146.75.53.164,192.168.159.238,6,TCP,2542,513,2024-03-27 02:47:32.704730,1711504052.704730100,,,,,,,,,,443,60372,0x0018,106712,786,
513,192.168.159.238,146.75.53.164,6,TCP,54,514,2024-03-27 02:47:32.704737,1711504052.704737000,,,,,,,,,,60372,443,0x0010,786,103840,
514,192.168.159.238,146.75.53.164,6,TCP,54,515,2024-03-27 02:47:32.704740,1711504052.704739800,,,,,,,,,,60372,443,0x0010,786,105180,
515,192.168.159.238,146.75.53.164,6,TCP,66,516,2024-03-27 02:47:32.704742,1711504052.704742100,,,,,,,,,,60372,443,0x0010,786,105180,
516,192.168.159.238,146.75.53.164,6,TCP,54,517,2024-03-27 02:47:32.704744,1711504052.704743700,,,,,,,,,,60372,443,0x0010,786,106712,
517,192.168.159.238,146.75.53.164,6,TCP,54,518,2024-03-27 02:47:32.704745,1711504052.704744900,,,,,,,,,,60372,443,0x0010,786,109200,
518,146.75.53.164,192.168.159.238,6,TCP,2734,519,2024-03-27 02:47:32.704746,1711504052.704746600,,,,,,,,,,443,60372,0x0010,109200,786,
519,192.168.159.238,146.75.53.164,6,TCP,54,520,2024-03-27 02:47:32.704748,1711504052.704748100,,,,,,,,,,60372,443,0x0010,786,111880,
520,146.75.53.164,192.168.159.238,6,TCP,1394,521,2024-03-27 02:47:32.704903,1711504052.704903100,,,,,,,,,,443,60372,0x0010,111880,786,
521,192.168.159.238,146.75.53.164,6,TCP,54,522,2024-03-27 02:47:32.704909,1711504052.704909400,,,,,,,,,,60372,443,0x0010,786,113220,
522,146.75.53.164,192.168.159.238,6,TCP,2734,523,2024-03-27 02:47:32.707557,1711504052.707556900,,,,,,,,,,443,60372,0x0010,113220,786,
