,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
37,204.79.197.203,172.20.146.77,6,DATA,1394,38,2024-03-28 01:41:20.987409,1711586480.987408800,,,,,,,,,,443,60200,0x0010,13721,1292,
38,172.20.146.77,204.79.197.203,6,TCP,54,39,2024-03-28 01:41:20.987416,1711586480.987415800,,,,,,,,,,60200,443,0x0010,1292,15117,
39,204.79.197.203,172.20.146.77,6,TLS,139,40,2024-03-28 01:41:20.990269,1711586480.990269500,,,,,,,,,,443,60200,0x0018,15117,1292,TLS_Packet_Captured
40,204.79.197.203,172.20.146.77,6,TLS,94,41,2024-03-28 01:41:20.990270,1711586480.990269700,,,,,,,,,,443,60200,0x0018,15202,1292,TLS_Packet_Captured
41,204.79.197.203,172.20.146.77,6,TLS,1394,42,2024-03-28 01:41:20.990270,1711586480.990269700,,,,,,,,,,443,60200,0x0010,15242,1292,TLS_Packet_Captured
42,172.20.146.77,204.79.197.203,6,TCP,54,43,2024-03-28 01:41:20.990323,1711586480.990323000,,,,,,,,,,60200,443,0x0010,1292,16582,
43,204.79.197.203,172.20.146.77,6,TCP,1394,44,2024-03-28 01:41:20.990874,1711586480.990874400,,,,,,,,,,443,60200,0x0010,16582,1292,
44,204.79.197.203,172.20.146.77,6,TCP,111,45,2024-03-28 01:41:20.990874,1711586480.990874400,,,,,,,,,,443,60200,0x0018,19262,1292,
45,204.79.197.203,172.20.146.77,6,DATA,1394,46,2024-03-28 01:41:20.990875,1711586480.990874500,,,,,,,,,,443,60200,0x0010,17922,1292,
46,204.79.197.203,172.20.146.77,6,TLS,136,47,2024-03-28 01:41:20.990875,1711586480.990874500,,,,,,,,,,443,60200,0x0018,19319,1292,TLS_Packet_Captured
47,204.79.197.203,172.20.146.77,6,TLS,528,48,2024-03-28 01:41:20.990875,1711586480.990874500,,,,,,,,,,443,60200,0x0018,19401,1292,TLS_Packet_Captured
48,204.79.197.203,172.20.146.77,6,TLS,3685,49,2024-03-28 01:41:20.990875,1711586480.990874500,,,,,,,,,,443,60200,0x0018,19875,1292,TLS_Packet_Captured
49,172.20.146.77,204.79.197.203,6,TCP,66,50,2024-03-28 01:41:20.990907,1711586480.990907100,,,,,,,,,,60200,443,0x0010,1292,17922,
50,172.20.146.77,204.79.197.203,6,TCP,54,51,2024-03-28 01:41:20.990911,1711586480.990911000,,,,,,,,,,60200,443,0x0010,1292,19319,
51,204.79.197.203,172.20.146.77,6,TLS,585,52,2024-03-28 01:41:20.990915,1711586480.990914500,,,,,,,,,,443,60200,0x0018,23506,1292,TLS_Packet_Captured
52,172.20.146.77,204.79.197.203,6,TCP,54,53,2024-03-28 01:41:20.990972,1711586480.990971900,,,,,,,,,,60200,443,0x0010,1292,24037,
53,204.79.197.203,172.20.146.77,6,TLS,94,54,2024-03-28 01:41:20.991509,1711586480.991509000,,,,,,,,,,443,60200,0x0018,24037,1292,TLS_Packet_Captured
54,204.79.197.203,172.20.146.77,6,TLS,1234,55,2024-03-28 01:41:20.991509,1711586480.991509000,,,,,,,,,,443,60200,0x0018,24077,1292,TLS_Packet_Captured
55,204.79.197.203,172.20.146.77,6,TLS,1394,56,2024-03-28 01:41:20.991509,1711586480.991509100,,,,,,,,,,443,60200,0x0010,25257,1292,TLS_Packet_Captured
56,204.79.197.203,172.20.146.77,6,TCP,300,57,2024-03-28 01:41:20.991509,1711586480.991509100,,,,,,,,,,443,60200,0x0018,27937,1292,
57,204.79.197.203,172.20.146.77,6,DATA,1394,58,2024-03-28 01:41:20.991509,1711586480.991509100,,,,,,,,,,443,60200,0x0010,26597,1292,
58,204.79.197.203,172.20.146.77,6,TLS,1290,59,2024-03-28 01:41:20.991509,1711586480.991509100,,,,,,,,,,443,60200,0x0018,28183,1292,TLS_Packet_Captured
59,204.79.197.203,172.20.146.77,6,TLS,2734,60,2024-03-28 01:41:20.991509,1711586480.991509200,,,,,,,,,,443,60200,0x0010,29419,1292,TLS_Packet_Captured
60,172.20.146.77,204.79.197.203,6,TCP,54,61,2024-03-28 01:41:20.991538,1711586480.991537600,,,,,,,,,,60200,443,0x0010,1292,26597,
61,172.20.146.77,204.79.197.203,6,TCP,66,62,2024-03-28 01:41:20.991541,1711586480.991541000,,,,,,,,,,60200,443,0x0010,1292,26597,
62,172.20.146.77,204.79.197.203,6,TCP,54,63,2024-03-28 01:41:20.991543,1711586480.991542900,,,,,,,,,,60200,443,0x0010,1292,28183,
63,204.79.197.203,172.20.146.77,6,TCP,111,64,2024-03-28 01:41:20.991545,1711586480.991545200,,,,,,,,,,443,60200,0x0018,33439,1292,
64,172.20.146.77,204.79.197.203,6,TCP,66,65,2024-03-28 01:41:20.991547,1711586480.991547000,,,,,,,,,,60200,443,0x0010,1292,32099,
65,204.79.197.203,172.20.146.77,6,DATA,1394,66,2024-03-28 01:41:20.997427,1711586480.997427000,,,,,,,,,,443,60200,0x0010,32099,1292,
66,204.79.197.203,172.20.146.77,6,TLS,139,67,2024-03-28 01:41:20.997427,1711586480.997427200,,,,,,,,,,443,60200,0x0018,33496,1292,TLS_Packet_Captured
67,204.79.197.203,172.20.146.77,6,TLS,91,68,2024-03-28 01:41:20.997427,1711586480.997427300,,,,,,,,,,443,60200,0x0018,33581,1292,TLS_Packet_Captured
68,172.20.146.77,204.79.197.203,6,TCP,54,69,2024-03-28 01:41:20.997475,1711586480.997474600,,,,,,,,,,60200,443,0x0010,1292,33496,
69,172.20.146.77,204.79.197.203,6,TCP,54,70,2024-03-28 01:41:20.997620,1711586480.997620400,,,,,,,,,,60200,443,0x0010,1292,33618,
70,204.79.197.203,172.20.146.77,6,TLS,1394,71,2024-03-28 01:41:20.997819,1711586480.997819000,,,,,,,,,,443,60200,0x0010,33618,1292,TLS_Packet_Captured
71,204.79.197.203,172.20.146.77,6,TCP,1394,72,2024-03-28 01:41:21.000137,1711586481.000137200,,,,,,,,,,443,60200,0x0010,34958,1292,
72,204.79.197.203,172.20.146.77,6,TCP,1394,73,2024-03-28 01:41:21.000138,1711586481.000137500,,,,,,,,,,443,60200,0x0010,36298,1292,
73,172.20.146.77,204.79.197.203,6,TCP,54,74,2024-03-28 01:41:21.000156,1711586481.000156000,,,,,,,,,,60200,443,0x0010,1292,36298,
74,204.79.197.203,172.20.146.77,6,TLS,1394,75,2024-03-28 01:41:21.010534,1711586481.010534000,,,,,,,,,,443,60200,0x0018,37638,1292,TLS_Packet_Captured
75,204.79.197.203,172.20.146.77,6,TCP,1394,76,2024-03-28 01:41:21.010534,1711586481.010534200,,,,,,,,,,443,60200,0x0010,38978,1292,
76,172.20.146.77,204.79.197.203,6,TCP,54,77,2024-03-28 01:41:21.010559,1711586481.010558500,,,,,,,,,,60200,443,0x0010,1292,38978,
77,204.79.197.203,172.20.146.77,6,TLS,2734,78,2024-03-28 01:41:21.011435,1711586481.011434900,,,,,,,,,,443,60200,0x0018,40318,1292,TLS_Packet_Captured
78,204.79.197.203,172.20.146.77,6,TLS,4074,79,2024-03-28 01:41:21.011435,1711586481.011435100,,,,,,,,,,443,60200,0x0018,42998,1292,TLS_Packet_Captured
79,204.79.197.203,172.20.146.77,6,TLS,4074,80,2024-03-28 01:41:21.011435,1711586481.011435100,,,,,,,,,,443,60200,0x0018,47018,1292,TLS_Packet_Captured
80,204.79.197.203,172.20.146.77,6,TLS,3216,81,2024-03-28 01:41:21.011509,1711586481.011509500,,,,,,,,,,443,60200,0x0018,51038,1292,TLS_Packet_Captured
81,172.20.146.77,204.79.197.203,6,TCP,54,82,2024-03-28 01:41:21.011521,1711586481.011520800,,,,,,,,,,60200,443,0x0010,1292,51038,
82,172.20.146.77,204.79.197.203,6,TCP,54,83,2024-03-28 01:41:21.011655,1711586481.011654600,,,,,,,,,,60200,443,0x0010,1292,54200,
83,172.20.146.77,172.20.144.1,17,DNS,71,84,2024-03-28 01:41:21.012773,1711586481.012773100,www.msn.com,,1,0x0001,1,0,0,57541,53,,,,,,
84,172.20.146.77,172.20.144.1,17,DNS,71,85,2024-03-28 01:41:21.012778,1711586481.012778100,www.msn.com,,28,0x0001,1,0,0,57541,53,,,,,,
85,172.20.144.1,172.20.146.77,17,DNS,226,86,2024-03-28 01:41:21.013627,1711586481.013627200,www.msn.com,www.msn.com,1,0x0001,1,3,0,53,57541,,,,,,
86,172.20.144.1,172.20.146.77,17,DNS,191,87,2024-03-28 01:41:21.013902,1711586481.013901900,www.msn.com,www.msn.com,28,0x0001,1,2,0,53,57541,,,,,,
87,172.20.146.77,204.79.197.203,6,TCP,74,88,2024-03-28 01:41:21.014109,1711586481.014109300,,,,,,,,,,60202,443,0x0002,0,0,
88,204.79.197.203,172.20.146.77,6,TCP,66,89,2024-03-28 01:41:21.058833,1711586481.058833300,,,,,,,,,,443,60202,0x0012,0,1,
89,172.20.146.77,204.79.197.203,6,TCP,54,90,2024-03-28 01:41:21.058861,1711586481.058861100,,,,,,,,,,60202,443,0x0010,1,1,
90,172.20.146.77,204.79.197.203,6,TLS,571,91,2024-03-28 01:41:21.114864,1711586481.114863600,,,,,,,,,,60202,443,0x0018,1,1,TLS_Packet_Captured
91,204.79.197.203,172.20.146.77,6,TLS,2734,92,2024-03-28 01:41:21.163507,1711586481.163506900,,,,,,,,,,443,60202,0x0010,1,518,TLS_Packet_Captured
92,204.79.197.203,172.20.146.77,6,TCP,204,93,2024-03-28 01:41:21.163507,1711586481.163507100,,,,,,,,,,443,60202,0x0018,4021,518,
93,172.20.146.77,204.79.197.203,6,TCP,54,94,2024-03-28 01:41:21.163540,1711586481.163540000,,,,,,,,,,60202,443,0x0010,518,2681,
94,172.20.146.77,204.79.197.203,6,TCP,66,95,2024-03-28 01:41:21.163546,1711586481.163545500,,,,,,,,,,60202,443,0x0010,518,2681,
95,204.79.197.203,172.20.146.77,6,DATA,1394,96,2024-03-28 01:41:21.163826,1711586481.163826200,,,,,,,,,,443,60202,0x0010,2681,518,
96,172.20.146.77,204.79.197.203,6,TCP,54,97,2024-03-28 01:41:21.163848,1711586481.163847600,,,,,,,,,,60202,443,0x0010,518,4171,
97,172.20.146.77,204.79.197.203,6,TLS,212,98,2024-03-28 01:41:21.168337,1711586481.168337100,,,,,,,,,,60202,443,0x0018,518,4171,TLS_Packet_Captured
98,204.79.197.203,172.20.146.77,6,TCP,54,99,2024-03-28 01:41:21.170560,1711586481.170560000,,,,,,,,,,443,60202,0x0010,1,518,
99,172.20.146.77,204.79.197.203,6,TCP,54,100,2024-03-28 01:41:21.170590,1711586481.170590100,,,,,,,,,,60202,443,0x0010,676,4171,
100,204.79.197.203,172.20.146.77,6,TCP,54,101,2024-03-28 01:41:21.210473,1711586481.210473100,,,,,,,,,,443,60202,0x0010,4171,676,
101,204.79.197.203,172.20.146.77,6,TLS,105,102,2024-03-28 01:41:21.210473,1711586481.210473300,,,,,,,,,,443,60202,0x0018,4171,676,TLS_Packet_Captured
102,172.20.146.77,204.79.197.203,6,TCP,54,103,2024-03-28 01:41:21.210495,1711586481.210495200,,,,,,,,,,60202,443,0x0010,676,4222,
103,172.20.146.77,204.79.197.203,6,TLS,225,104,2024-03-28 01:41:21.210750,1711586481.210750200,,,,,,,,,,60202,443,0x0018,676,4222,TLS_Packet_Captured
104,204.79.197.203,172.20.146.77,6,TCP,54,105,2024-03-28 01:41:21.259922,1711586481.259921800,,,,,,,,,,443,60202,0x0010,4222,847,
105,204.79.197.203,172.20.146.77,6,TLS,1992,106,2024-03-28 01:41:21.298461,1711586481.298461200,,,,,,,,,,443,60202,0x0018,4222,847,TLS_Packet_Captured
