,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
37,142.250.180.174,172.20.146.77,6,TCP,54,38,2024-03-28 01:42:33.510625,1711586553.510625100,,,,,,,,,,443,46546,0x0010,4332,766,
38,142.250.180.174,172.20.146.77,6,TLS,2363,39,2024-03-28 01:42:33.546663,1711586553.546662800,,,,,,,,,,443,46546,0x0018,4332,766,TLS_Packet_Captured
39,172.20.146.77,142.250.180.174,6,TCP,54,40,2024-03-28 01:42:33.546679,1711586553.546679100,,,,,,,,,,46546,443,0x0010,766,6641,
40,172.20.146.77,142.250.180.174,6,TLS,453,41,2024-03-28 01:42:33.548478,1711586553.548478200,,,,,,,,,,46546,443,0x0018,766,6641,TLS_Packet_Captured
41,142.250.180.174,172.20.146.77,6,TCP,54,42,2024-03-28 01:42:33.600739,1711586553.600739300,,,,,,,,,,443,46546,0x0010,6641,1165,
42,142.250.180.174,172.20.146.77,6,TLS,236,43,2024-03-28 01:42:33.636851,1711586553.636850500,,,,,,,,,,443,46546,0x0018,7981,1165,TLS_Packet_Captured
43,142.250.180.174,172.20.146.77,6,TCP,1394,44,2024-03-28 01:42:33.636851,1711586553.636850700,,,,,,,,,,443,46546,0x0010,6641,1165,
44,142.250.180.174,172.20.146.77,6,TLS,108,45,2024-03-28 01:42:33.636851,1711586553.636850700,,,,,,,,,,443,46546,0x0018,9503,1165,TLS_Packet_Captured
45,142.250.180.174,172.20.146.77,6,TCP,1394,46,2024-03-28 01:42:33.636851,1711586553.636850800,,,,,,,,,,443,46546,0x0010,8163,1165,
46,172.20.146.77,142.250.180.174,6,TCP,66,47,2024-03-28 01:42:33.636869,1711586553.636869000,,,,,,,,,,46546,443,0x0010,1165,6641,
47,172.20.146.77,142.250.180.174,6,TCP,54,48,2024-03-28 01:42:33.636901,1711586553.636900600,,,,,,,,,,46546,443,0x0010,1165,8163,
48,172.20.146.77,142.250.180.174,6,TCP,66,49,2024-03-28 01:42:33.636904,1711586553.636903700,,,,,,,,,,46546,443,0x0010,1165,8163,
49,172.20.146.77,142.250.180.174,6,TCP,54,50,2024-03-28 01:42:33.636906,1711586553.636905900,,,,,,,,,,46546,443,0x0010,1165,9557,
50,142.250.180.174,172.20.146.77,6,TLS,1394,51,2024-03-28 01:42:33.645798,1711586553.645798200,,,,,,,,,,443,46546,0x0018,9557,1165,TLS_Packet_Captured
51,142.250.180.174,172.20.146.77,6,TLS,1394,52,2024-03-28 01:42:33.645798,1711586553.645798400,,,,,,,,,,443,46546,0x0018,10897,1165,TLS_Packet_Captured
52,142.250.180.174,172.20.146.77,6,TLS,1394,53,2024-03-28 01:42:33.645798,1711586553.645798500,,,,,,,,,,443,46546,0x0010,12237,1165,TLS_Packet_Captured
53,172.20.146.77,142.250.180.174,6,TCP,54,54,2024-03-28 01:42:33.645818,1711586553.645818400,,,,,,,,,,46546,443,0x0010,1165,10897,
54,172.20.146.77,142.250.180.174,6,TCP,54,55,2024-03-28 01:42:33.645850,1711586553.645849600,,,,,,,,,,46546,443,0x0010,1165,12237,
55,172.20.146.77,142.250.180.174,6,TCP,54,56,2024-03-28 01:42:33.645852,1711586553.645852400,,,,,,,,,,46546,443,0x0010,1165,13577,
56,142.250.180.174,172.20.146.77,6,TLS,1394,57,2024-03-28 01:42:33.646454,1711586553.646453500,,,,,,,,,,443,46546,0x0018,13577,1165,TLS_Packet_Captured
57,142.250.180.174,172.20.146.77,6,TLS,2148,58,2024-03-28 01:42:33.646454,1711586553.646453600,,,,,,,,,,443,46546,0x0018,14917,1165,TLS_Packet_Captured
58,142.250.180.174,172.20.146.77,6,TLS,2507,59,2024-03-28 01:42:33.646454,1711586553.646453600,,,,,,,,,,443,46546,0x0018,17011,1165,TLS_Packet_Captured
59,142.250.180.174,172.20.146.77,6,TLS,2734,60,2024-03-28 01:42:33.646454,1711586553.646453600,,,,,,,,,,443,46546,0x0018,19464,1165,TLS_Packet_Captured
60,142.250.180.174,172.20.146.77,6,TLS,1308,61,2024-03-28 01:42:33.646454,1711586553.646453700,,,,,,,,,,443,46546,0x0018,22144,1165,TLS_Packet_Captured
61,172.20.146.77,142.250.180.174,6,TCP,54,62,2024-03-28 01:42:33.646465,1711586553.646465400,,,,,,,,,,46546,443,0x0010,1165,14917,
62,172.20.146.77,142.250.180.174,6,TCP,54,63,2024-03-28 01:42:33.646487,1711586553.646486600,,,,,,,,,,46546,443,0x0010,1165,17011,
63,172.20.146.77,142.250.180.174,6,TCP,54,64,2024-03-28 01:42:33.646552,1711586553.646551700,,,,,,,,,,46546,443,0x0010,1165,23398,
64,142.250.180.174,172.20.146.77,6,TLS,2128,65,2024-03-28 01:42:33.648417,1711586553.648416900,,,,,,,,,,443,46546,0x0018,23398,1165,TLS_Packet_Captured
65,172.20.146.77,142.250.180.174,6,TCP,54,66,2024-03-28 01:42:33.648435,1711586553.648435100,,,,,,,,,,46546,443,0x0010,1165,25472,
66,142.250.180.174,172.20.146.77,6,TLS,2018,67,2024-03-28 01:42:33.651053,1711586553.651053200,,,,,,,,,,443,46546,0x0018,25472,1165,TLS_Packet_Captured
67,142.250.180.174,172.20.146.77,6,TLS,2734,68,2024-03-28 01:42:33.651053,1711586553.651053500,,,,,,,,,,443,46546,0x0018,27436,1165,TLS_Packet_Captured
68,142.250.180.174,172.20.146.77,6,TLS,2734,69,2024-03-28 01:42:33.651053,1711586553.651053500,,,,,,,,,,443,46546,0x0018,30116,1165,TLS_Packet_Captured
69,172.20.146.77,142.250.180.174,6,TCP,54,70,2024-03-28 01:42:33.651076,1711586553.651075700,,,,,,,,,,46546,443,0x0010,1165,27436,
70,172.20.146.77,142.250.180.174,6,TCP,54,71,2024-03-28 01:42:33.651177,1711586553.651176700,,,,,,,,,,46546,443,0x0010,1165,32796,
71,142.250.180.174,172.20.146.77,6,TLS,2277,72,2024-03-28 01:42:33.659015,1711586553.659015400,,,,,,,,,,443,46546,0x0018,32796,1165,TLS_Packet_Captured
72,142.250.180.174,172.20.146.77,6,TLS,1394,73,2024-03-28 01:42:33.659016,1711586553.659015700,,,,,,,,,,443,46546,0x0018,35019,1165,TLS_Packet_Captured
73,142.250.180.174,172.20.146.77,6,TLS,2734,74,2024-03-28 01:42:33.659016,1711586553.659015700,,,,,,,,,,443,46546,0x0018,36359,1165,TLS_Packet_Captured
74,142.250.180.174,172.20.146.77,6,TLS,2734,75,2024-03-28 01:42:33.659016,1711586553.659015700,,,,,,,,,,443,46546,0x0018,39039,1165,TLS_Packet_Captured
75,142.250.180.174,172.20.146.77,6,TLS,1394,76,2024-03-28 01:42:33.659016,1711586553.659015700,,,,,,,,,,443,46546,0x0010,41719,1165,TLS_Packet_Captured
76,172.20.146.77,142.250.180.174,6,TCP,54,77,2024-03-28 01:42:33.659034,1711586553.659034500,,,,,,,,,,46546,443,0x0010,1165,35019,
77,172.20.146.77,142.250.180.174,6,TCP,54,78,2024-03-28 01:42:33.659177,1711586553.659176800,,,,,,,,,,46546,443,0x0010,1165,43059,
78,142.250.180.174,172.20.146.77,6,TLS,1394,79,2024-03-28 01:42:33.659399,1711586553.659398500,,,,,,,,,,443,46546,0x0018,43059,1165,TLS_Packet_Captured
79,142.250.180.174,172.20.146.77,6,TLS,2734,80,2024-03-28 01:42:33.659399,1711586553.659398700,,,,,,,,,,443,46546,0x0018,44399,1165,TLS_Packet_Captured
80,172.20.146.77,142.250.180.174,6,TCP,54,81,2024-03-28 01:42:33.659509,1711586553.659508900,,,,,,,,,,46546,443,0x0010,1165,47079,
81,142.250.180.174,172.20.146.77,6,TLS,2734,82,2024-03-28 01:42:33.665384,1711586553.665383500,,,,,,,,,,443,46546,0x0018,47079,1165,TLS_Packet_Captured
82,142.250.180.174,172.20.146.77,6,TLS,1394,83,2024-03-28 01:42:33.665384,1711586553.665383700,,,,,,,,,,443,46546,0x0010,49759,1165,TLS_Packet_Captured
83,172.20.146.77,142.250.180.174,6,TCP,54,84,2024-03-28 01:42:33.665402,1711586553.665402500,,,,,,,,,,46546,443,0x0010,1165,49759,
84,142.250.180.174,172.20.146.77,6,TLS,1394,85,2024-03-28 01:42:33.665757,1711586553.665757000,,,,,,,,,,443,46546,0x0018,51099,1165,TLS_Packet_Captured
85,142.250.180.174,172.20.146.77,6,TLS,2734,86,2024-03-28 01:42:33.665757,1711586553.665757200,,,,,,,,,,443,46546,0x0018,52439,1165,TLS_Packet_Captured
86,142.250.180.174,172.20.146.77,6,TLS,2734,87,2024-03-28 01:42:33.665757,1711586553.665757200,,,,,,,,,,443,46546,0x0018,55119,1165,TLS_Packet_Captured
87,172.20.146.77,142.250.180.174,6,TCP,54,88,2024-03-28 01:42:33.665862,1711586553.665862000,,,,,,,,,,46546,443,0x0010,1165,57799,
88,142.250.180.174,172.20.146.77,6,TLS,2734,89,2024-03-28 01:42:33.674556,1711586553.674555800,,,,,,,,,,443,46546,0x0018,57799,1165,TLS_Packet_Captured
89,142.250.180.174,172.20.146.77,6,TLS,2734,90,2024-03-28 01:42:33.674556,1711586553.674556100,,,,,,,,,,443,46546,0x0018,60479,1165,TLS_Packet_Captured
90,172.20.146.77,142.250.180.174,6,TCP,54,91,2024-03-28 01:42:33.674582,1711586553.674582000,,,,,,,,,,46546,443,0x0010,1165,60479,
91,172.20.146.77,142.250.180.174,6,TCP,54,92,2024-03-28 01:42:33.674781,1711586553.674780600,,,,,,,,,,46546,443,0x0010,1165,63159,
92,142.250.180.174,172.20.146.77,6,TLS,2734,93,2024-03-28 01:42:33.675555,1711586553.675554600,,,,,,,,,,443,46546,0x0018,63159,1165,TLS_Packet_Captured
93,142.250.180.174,172.20.146.77,6,TLS,1394,94,2024-03-28 01:42:33.675555,1711586553.675554800,,,,,,,,,,443,46546,0x0010,65839,1165,TLS_Packet_Captured
94,172.20.146.77,142.250.180.174,6,TCP,54,95,2024-03-28 01:42:33.675569,1711586553.675568800,,,,,,,,,,46546,443,0x0010,1165,65839,
95,142.250.180.174,172.20.146.77,6,TLS,2734,96,2024-03-28 01:42:33.678871,1711586553.678871500,,,,,,,,,,443,46546,0x0018,67179,1165,TLS_Packet_Captured
96,142.250.180.174,172.20.146.77,6,TLS,4074,97,2024-03-28 01:42:33.678872,1711586553.678871700,,,,,,,,,,443,46546,0x0018,69859,1165,TLS_Packet_Captured
97,142.250.180.174,172.20.146.77,6,TLS,547,98,2024-03-28 01:42:33.678872,1711586553.678871700,,,,,,,,,,443,46546,0x0018,73879,1165,TLS_Packet_Captured
98,142.250.180.174,172.20.146.77,6,TLS,736,99,2024-03-28 01:42:33.678872,1711586553.678871700,,,,,,,,,,443,46546,0x0018,74372,1165,TLS_Packet_Captured
99,142.250.180.174,172.20.146.77,6,TLS,1394,100,2024-03-28 01:42:33.678872,1711586553.678871700,,,,,,,,,,443,46546,0x0018,75054,1165,TLS_Packet_Captured
100,172.20.146.77,142.250.180.174,6,TCP,54,101,2024-03-28 01:42:33.678890,1711586553.678890100,,,,,,,,,,46546,443,0x0010,1165,69859,
101,172.20.146.77,142.250.180.174,6,TCP,54,102,2024-03-28 01:42:33.678923,1711586553.678922900,,,,,,,,,,46546,443,0x0010,1165,73879,
102,172.20.146.77,142.250.180.174,6,TCP,54,103,2024-03-28 01:42:33.678926,1711586553.678925400,,,,,,,,,,46546,443,0x0010,1165,74372,
103,172.20.146.77,142.250.180.174,6,TCP,54,104,2024-03-28 01:42:33.678927,1711586553.678927000,,,,,,,,,,46546,443,0x0010,1165,75054,
104,172.20.146.77,142.250.180.174,6,TCP,54,105,2024-03-28 01:42:33.678929,1711586553.678928500,,,,,,,,,,46546,443,0x0010,1165,76394,
105,142.250.180.174,172.20.146.77,6,TLS,2734,106,2024-03-28 01:42:33.678932,1711586553.678932100,,,,,,,,,,443,46546,0x0018,76394,1165,TLS_Packet_Captured
106,142.250.180.174,172.20.146.77,6,TLS,215,107,2024-03-28 01:42:33.678932,1711586553.678932100,,,,,,,,,,443,46546,0x0018,79074,1165,TLS_Packet_Captured
107,142.250.180.174,172.20.146.77,6,TLS,1394,108,2024-03-28 01:42:33.678932,1711586553.678932200,,,,,,,,,,443,46546,0x0018,79235,1165,TLS_Packet_Captured
108,142.250.180.174,172.20.146.77,6,TLS,1394,109,2024-03-28 01:42:33.678932,1711586553.678932200,,,,,,,,,,443,46546,0x0018,80575,1165,TLS_Packet_Captured
109,172.20.146.77,142.250.180.174,6,TCP,54,110,2024-03-28 01:42:33.678935,1711586553.678935200,,,,,,,,,,46546,443,0x0010,1165,79074,
110,172.20.146.77,142.250.180.174,6,TCP,54,111,2024-03-28 01:42:33.678937,1711586553.678936900,,,,,,,,,,46546,443,0x0010,1165,79235,
111,172.20.146.77,142.250.180.174,6,TCP,54,112,2024-03-28 01:42:33.678938,1711586553.678938400,,,,,,,,,,46546,443,0x0010,1165,80575,
112,172.20.146.77,142.250.180.174,6,TCP,54,113,2024-03-28 01:42:33.678941,1711586553.678940900,,,,,,,,,,46546,443,0x0010,1165,81915,
113,142.250.180.174,172.20.146.77,6,TLS,2734,114,2024-03-28 01:42:33.679428,1711586553.679427900,,,,,,,,,,443,46546,0x0018,81915,1165,TLS_Packet_Captured
114,142.250.180.174,172.20.146.77,6,TLS,2182,115,2024-03-28 01:42:33.679428,1711586553.679428100,,,,,,,,,,443,46546,0x0018,84595,1165,TLS_Packet_Captured
115,142.250.180.174,172.20.146.77,6,TLS,1394,116,2024-03-28 01:42:33.679428,1711586553.679428100,,,,,,,,,,443,46546,0x0018,86723,1165,TLS_Packet_Captured
116,142.250.180.174,172.20.146.77,6,TLS,2734,117,2024-03-28 01:42:33.679428,1711586553.679428200,,,,,,,,,,443,46546,0x0018,88063,1165,TLS_Packet_Captured
117,172.20.146.77,142.250.180.174,6,TCP,54,118,2024-03-28 01:42:33.679446,1711586553.679446000,,,,,,,,,,46546,443,0x0010,1165,84595,
118,172.20.146.77,142.250.180.174,6,TCP,54,119,2024-03-28 01:42:33.679451,1711586553.679451400,,,,,,,,,,46546,443,0x0010,1165,86723,
119,172.20.146.77,142.250.180.174,6,TCP,54,120,2024-03-28 01:42:33.679453,1711586553.679453100,,,,,,,,,,46546,443,0x0010,1165,88063,
120,172.20.146.77,142.250.180.174,6,TCP,54,121,2024-03-28 01:42:33.679455,1711586553.679455300,,,,,,,,,,46546,443,0x0010,1165,90743,
121,142.250.180.174,172.20.146.77,6,TLS,1394,122,2024-03-28 01:42:33.679662,1711586553.679662500,,,,,,,,,,443,46546,0x0010,90743,1165,TLS_Packet_Captured
122,172.20.146.77,142.250.180.174,6,TCP,54,123,2024-03-28 01:42:33.679670,1711586553.679670100,,,,,,,,,,46546,443,0x0010,1165,92083,
123,142.250.180.174,172.20.146.77,6,TLS,847,124,2024-03-28 01:42:33.680130,1711586553.680130000,,,,,,,,,,443,46546,0x0018,92083,1165,TLS_Packet_Captured
124,142.250.180.174,172.20.146.77,6,TLS,3959,125,2024-03-28 01:42:33.680130,1711586553.680130100,,,,,,,,,,443,46546,0x0018,92876,1165,TLS_Packet_Captured
125,142.250.180.174,172.20.146.77,6,TLS,1394,126,2024-03-28 01:42:33.680130,1711586553.680130100,,,,,,,,,,443,46546,0x0018,96781,1165,TLS_Packet_Captured
126,142.250.180.174,172.20.146.77,6,TLS,1394,127,2024-03-28 01:42:33.680130,1711586553.680130100,,,,,,,,,,443,46546,0x0018,98121,1165,TLS_Packet_Captured
127,172.20.146.77,142.250.180.174,6,TCP,54,128,2024-03-28 01:42:33.680137,1711586553.680136900,,,,,,,,,,46546,443,0x0010,1165,92876,
128,172.20.146.77,142.250.180.174,6,TCP,54,129,2024-03-28 01:42:33.680160,1711586553.680159700,,,,,,,,,,46546,443,0x0010,1165,96781,
129,172.20.146.77,142.250.180.174,6,TCP,54,130,2024-03-28 01:42:33.680162,1711586553.680162100,,,,,,,,,,46546,443,0x0010,1165,98121,
130,172.20.146.77,142.250.180.174,6,TCP,54,131,2024-03-28 01:42:33.680163,1711586553.680163400,,,,,,,,,,46546,443,0x0010,1165,99461,
131,142.250.180.174,172.20.146.77,6,TLS,2734,132,2024-03-28 01:42:33.680426,1711586553.680426200,,,,,,,,,,443,46546,0x0018,99461,1165,TLS_Packet_Captured
132,142.250.180.174,172.20.146.77,6,TLS,1394,133,2024-03-28 01:42:33.680426,1711586553.680426200,,,,,,,,,,443,46546,0x0010,102141,1165,TLS_Packet_Captured
133,172.20.146.77,142.250.180.174,6,TCP,54,134,2024-03-28 01:42:33.680433,1711586553.680432500,,,,,,,,,,46546,443,0x0010,1165,102141,
134,172.20.146.77,142.250.180.174,6,TCP,54,135,2024-03-28 01:42:33.680435,1711586553.680435100,,,,,,,,,,46546,443,0x0010,1165,103481,
135,142.250.180.174,172.20.146.77,6,TLS,1057,136,2024-03-28 01:42:33.687741,1711586553.687740800,,,,,,,,,,443,46546,0x0018,103481,1165,TLS_Packet_Captured
136,142.250.180.174,172.20.146.77,6,TLS,1394,137,2024-03-28 01:42:33.687741,1711586553.687741000,,,,,,,,,,443,46546,0x0018,104484,1165,TLS_Packet_Captured
137,142.250.180.174,172.20.146.77,6,TLS,1394,138,2024-03-28 01:42:33.687741,1711586553.687741000,,,,,,,,,,443,46546,0x0010,105824,1165,TLS_Packet_Captured
138,172.20.146.77,142.250.180.174,6,TCP,54,139,2024-03-28 01:42:33.687759,1711586553.687758700,,,,,,,,,,46546,443,0x0010,1165,104484,
139,172.20.146.77,142.250.180.174,6,TCP,54,140,2024-03-28 01:42:33.687790,1711586553.687790000,,,,,,,,,,46546,443,0x0010,1165,105824,
140,172.20.146.77,142.250.180.174,6,TCP,54,141,2024-03-28 01:42:33.687793,1711586553.687792500,,,,,,,,,,46546,443,0x0010,1165,107164,
141,142.250.180.174,172.20.146.77,6,TLS,1394,142,2024-03-28 01:42:33.688183,1711586553.688183400,,,,,,,,,,443,46546,0x0018,107164,1165,TLS_Packet_Captured
142,142.250.180.174,172.20.146.77,6,TLS,1789,143,2024-03-28 01:42:33.688184,1711586553.688183500,,,,,,,,,,443,46546,0x0018,108504,1165,TLS_Packet_Captured
143,142.250.180.174,172.20.146.77,6,TLS,1233,144,2024-03-28 01:42:33.688184,1711586553.688183600,,,,,,,,,,443,46546,0x0018,110239,1165,TLS_Packet_Captured
144,142.250.180.174,172.20.146.77,6,TLS,1394,145,2024-03-28 01:42:33.688184,1711586553.688183600,,,,,,,,,,443,46546,0x0018,111418,1165,TLS_Packet_Captured
145,142.250.180.174,172.20.146.77,6,TLS,1268,146,2024-03-28 01:42:33.688184,1711586553.688183600,,,,,,,,,,443,46546,0x0018,112758,1165,TLS_Packet_Captured
