,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
37,23.10.245.38,172.20.146.77,6,TLS,2734,38,2024-03-28 01:35:53.233280,1711586153.233279600,,,,,,,,,,443,51198,0x0018,28371,763,TLS_Packet_Captured
38,23.10.245.38,172.20.146.77,6,TCP,2734,39,2024-03-28 01:35:53.233280,1711586153.233279800,,,,,,,,,,443,51198,0x0018,31051,763,
39,172.20.146.77,23.10.245.38,6,TCP,54,40,2024-03-28 01:35:53.233298,1711586153.233297900,,,,,,,,,,51198,443,0x0010,763,31051,
40,172.20.146.77,23.10.245.38,6,TCP,54,41,2024-03-28 01:35:53.233392,1711586153.233392500,,,,,,,,,,51198,443,0x0010,763,33731,
41,23.10.245.38,172.20.146.77,6,TCP,2734,42,2024-03-28 01:35:53.233538,1711586153.233537800,,,,,,,,,,443,51198,0x0018,33731,763,
42,172.20.146.77,23.10.245.38,6,TCP,54,43,2024-03-28 01:35:53.233739,1711586153.233739000,,,,,,,,,,51198,443,0x0010,763,36411,
43,23.10.245.38,172.20.146.77,6,TCP,2734,44,2024-03-28 01:35:53.240534,1711586153.240534200,,,,,,,,,,443,51198,0x0010,36411,763,
44,172.20.146.77,23.10.245.38,6,TCP,54,45,2024-03-28 01:35:53.240551,1711586153.240550700,,,,,,,,,,51198,443,0x0010,763,39091,
45,23.10.245.38,172.20.146.77,6,TCP,1394,46,2024-03-28 01:35:53.240856,1711586153.240855800,,,,,,,,,,443,51198,0x0018,39091,763,
46,23.10.245.38,172.20.146.77,6,TCP,4074,47,2024-03-28 01:35:53.240856,1711586153.240856000,,,,,,,,,,443,51198,0x0018,40431,763,
47,23.10.245.38,172.20.146.77,6,TLS,4074,48,2024-03-28 01:35:53.240856,1711586153.240856000,,,,,,,,,,443,51198,0x0018,44451,763,TLS_Packet_Captured
48,23.10.245.38,172.20.146.77,6,TCP,2734,49,2024-03-28 01:35:53.240856,1711586153.240856100,,,,,,,,,,443,51198,0x0010,48471,763,
49,172.20.146.77,23.10.245.38,6,TCP,54,50,2024-03-28 01:35:53.240941,1711586153.240940500,,,,,,,,,,51198,443,0x0010,763,51151,
50,23.10.245.38,172.20.146.77,6,TCP,1394,51,2024-03-28 01:35:53.241775,1711586153.241774500,,,,,,,,,,443,51198,0x0018,51151,763,
